date,pre_mean,hum_mean,tem_mean,tem_std,tem_kurt,occ
2019-01-10 11:33:20,95361.65999999999,56.766999999999996,28.301000000000005,0.0031622776601688734,9.999999999968733,M
2019-01-10 11:33:30,95362.83699999998,56.788,28.299,0.005676462121974705,1.49821640903592,M
2019-01-10 11:33:40,95362.04699999999,56.698,28.296000000000003,0.005163977794943576,-2.2767857142861336,M
2019-01-10 11:33:50,95362.92000000001,56.65,28.304444444444446,0.005270462766945846,-2.571428571429113,M
2019-01-10 11:34:00,95362.36000000002,56.660000000000004,28.329999999999995,0.014142135623731468,1.2261904761896494,M
2019-01-10 11:34:10,95362.24800000002,56.57899999999999,28.359,0.00567646212197396,1.498216409037905,M
2019-01-10 11:34:20,95363.306,56.62299999999999,28.369,0.0031622776601691856,9.9999999999933,M
2019-01-10 11:34:30,95364.05900000001,56.55100000000001,28.381999999999998,0.011352924243950279,-0.708977407847224,M
2019-01-10 11:34:40,95364.98800000001,56.55400000000001,28.404000000000003,0.0051639777949436414,-2.276785714288227,M
2019-01-10 11:34:50,95365.557,56.529999999999994,28.420000000000005,0.00816496580927523,-1.3928571428571423,M
2019-01-10 11:35:00,95363.54500000001,56.516000000000005,28.431000000000004,0.0031622776601686864,9.999999999993303,M
2019-01-10 11:35:10,95363.62100000001,56.486000000000004,28.441999999999997,0.006324555320335626,0.17857142857254793,M
2019-01-10 11:35:20,95363.566,56.477999999999994,28.440000000000005,0.0,0.0,M
2019-01-10 11:35:30,95363.432,56.378,28.436,0.0051639777949436414,-2.2767857142861327,M
2019-01-10 11:35:40,95364.691,56.467,28.435000000000002,0.005270462766948633,-2.571428571428572,M
2019-01-10 11:35:50,95364.27799999999,56.536,28.445999999999998,0.005163977794941589,-2.276785714286971,M
2019-01-10 11:36:00,95364.265,56.596000000000004,28.442,0.004216370213556288,1.4062500000018838,M
2019-01-10 11:36:10,95364.102,56.470000000000006,28.432000000000006,0.004216370213558174,1.4062500000037668,M
2019-01-10 11:36:20,95364.898,56.48699999999999,28.439999999999998,0.00816496580927662,-1.3928571428571423,M
2019-01-10 11:36:30,95364.779,56.452999999999996,28.451,0.003162277660169047,9.9999999999933,M
2019-01-10 11:36:40,95365.798,56.35100000000001,28.459000000000003,0.005676462121974572,1.4982164090362842,M
2019-01-10 11:36:50,95364.541,56.238,28.474,0.0051639777949436414,-2.2767857142861327,M
2019-01-10 11:37:00,95364.23400000001,56.15,28.476,0.005163977794943487,-2.2767857142861327,M
2019-01-10 11:37:10,95363.61399999999,56.22000000000001,28.492,0.00788810637746465,-1.074161807581417,M
2019-01-10 11:37:20,95363.944,56.20399999999999,28.508,0.006324555320336358,0.1785714285704989,M
2019-01-10 11:37:30,95365.36800000002,56.025999999999996,28.504,0.008432740427116812,-0.6654575892851855,M
2019-01-10 11:37:40,95366.69799999999,55.827999999999996,28.475,0.007071067811865729,0.5714285714248515,M
2019-01-10 11:37:50,95366.43666666668,55.82444444444444,28.463333333333335,0.012247448713918124,-1.5555555555555554,M
2019-01-10 11:38:00,95366.88499999998,55.758,28.446999999999996,0.006749485577105638,-0.28299481600770005,M
2019-01-10 11:38:10,95366.487,55.864,28.470999999999997,0.011005049346146722,-1.235826710114436,M
2019-01-10 11:38:20,95364.78900000002,55.90599999999999,28.491000000000003,0.003162277660169047,9.99999999997097,M
2019-01-10 11:38:30,95364.766,56.022000000000006,28.486,0.005163977794942218,-2.276785714284877,M
2019-01-10 11:38:40,95365.08599999998,56.17799999999998,28.489000000000004,0.0031622776601688734,9.999999999991065,M
2019-01-10 11:38:50,95364.95700000001,56.26800000000001,28.5,0.006666666666666537,0.08035714285714324,M
2019-01-10 11:39:00,95363.99799999999,56.32200000000002,28.509999999999998,0.006666666666665664,0.08035714285714324,M
2019-01-10 11:39:10,95364.48,56.19500000000001,28.516,0.005163977794941857,-2.2767857142869707,M
2019-01-10 11:39:20,95365.332,56.165000000000006,28.528999999999996,0.00567646212197483,1.4982164090355647,M
2019-01-10 11:39:30,95365.742,55.99100000000001,28.54,0.0066666666666652784,0.08035714285714324,M
2019-01-10 11:39:40,95364.795,55.943000000000005,28.553000000000004,0.004830458915395184,-1.2244897959241103,M
2019-01-10 11:39:50,95365.137,55.911,28.549000000000007,0.0031622776601691856,9.9999999999933,M
2019-01-10 11:40:00,95364.75399999999,56.06,28.563,0.009486832980503151,-0.3468547912997324,M
2019-01-10 11:40:10,95364.433,56.065999999999995,28.57999999999999,0.0,0.0,M
2019-01-10 11:40:20,95364.623,56.016,28.566000000000003,0.011737877907773094,-1.4566299985136295,M
2019-01-10 11:40:30,95364.59300000002,56.17,28.537,0.004830458915395917,-1.2244897959193235,M
2019-01-10 11:40:40,95365.426,56.281000000000006,28.549,0.007378647873725843,-0.7336228952225645,M
2019-01-10 11:40:50,95364.73222222221,56.21888888888889,28.569999999999993,0.008660254037844284,-1.714285714285714,M
2019-01-10 11:41:00,95363.75600000001,56.190999999999995,28.57899999999999,0.0031622776601685615,9.999999999991065,M
2019-01-10 11:41:10,95362.97199999998,56.213999999999984,28.58299999999999,0.004830458915396655,-1.2244897959178886,M
2019-01-10 11:41:20,95362.448,56.121,28.583999999999996,0.005163977794944118,-2.276785714284039,M
2019-01-10 11:41:30,95361.80399999999,56.05,28.589999999999996,0.0,0.0,M
2019-01-10 11:41:40,95361.355,56.0,28.581999999999994,0.004216370213558174,1.4062499999943467,M
2019-01-10 11:41:50,95360.565,55.989,28.599,0.005676462121974804,1.4982164090359236,M
2019-01-10 11:42:00,95360.398,55.870000000000005,28.608000000000004,0.0042163702135570745,1.4062500000113065,M
2019-01-10 11:42:10,95361.688,55.779999999999994,28.570999999999998,0.011972189997377905,-0.8784671250863445,M
2019-01-10 11:42:20,95360.137,55.951,28.57299999999999,0.008232726023486337,-1.0434982915504114,M
2019-01-10 11:42:30,95358.616,55.89,28.577999999999992,0.006324555320336509,0.17857142857301067,M
2019-01-10 11:42:40,95360.286,55.987999999999985,28.6,0.00816496580927662,-1.3928571428571428,M
2019-01-10 11:42:50,95357.909,56.004,28.614000000000004,0.0051639777949436414,-2.276785714284039,M
2019-01-10 11:43:00,95359.743,55.952,28.627,0.004830458915395559,-1.2244897959193235,M
2019-01-10 11:43:10,95360.12700000001,55.87800000000001,28.642999999999994,0.006749485577106992,-0.28299481601200505,M
