date,pre_mean,pre_std,pre_kurt,hum_mean,hum_std,hum_kurt,tem_mean,tem_std,tem_kurt,occ
2019-01-10 11:34:00,95362.36000000002,1.5662907350398105,0.5026856719747839,56.660000000000004,0.015634719199415024,-0.02922077922038291,28.329999999999995,0.014142135623731468,1.2261904761896494,M
2019-01-10 11:34:10,95362.24800000002,1.0400085469731775,0.5174059014874128,56.57899999999999,0.025582111805798363,-0.13349272189095718,28.359,0.00567646212197396,1.498216409037905,M
2019-01-10 11:34:20,95363.306,1.599362372946533,-0.4277783361615737,56.62299999999999,0.021108186931981056,0.5343516875796466,28.369,0.0031622776601691856,9.9999999999933,M
2019-01-10 11:34:30,95364.05900000001,1.3943493106084448,1.755347506942753,56.55100000000001,0.015951314818672416,3.7506640115268377,28.381999999999998,0.011352924243950279,-0.708977407847224,M
2019-01-10 11:34:40,95364.98800000001,2.0625324239855627,2.789786724320023,56.55400000000001,0.005163977794942463,-2.276785714283202,28.404000000000003,0.0051639777949436414,-2.276785714288227,M
2019-01-10 11:34:50,95365.557,1.8501774689660304,3.2428079435839443,56.529999999999994,0.02357022603955381,1.0208571428562179,28.420000000000005,0.00816496580927523,-1.3928571428571423,M
2019-01-10 11:35:00,95363.54500000001,0.9740094683670951,-1.4358395844692478,56.516000000000005,0.051033757890677676,0.6861512863949244,28.431000000000004,0.0031622776601686864,9.999999999993303,M
2019-01-10 11:35:10,95363.62100000001,1.281669484174675,2.7177516086039395,56.486000000000004,0.03373096170845875,-1.0741342817036212,28.441999999999997,0.006324555320335626,0.17857142857254793,M
2019-01-10 11:35:20,95363.566,1.591241304415374,2.4280537824536443,56.477999999999994,0.01873795909673898,-1.0740895460880329,28.440000000000005,0.0,0.0,M
2019-01-10 11:35:30,95363.432,1.8528524556077726,2.003012782339586,56.378,0.05202563470700333,-0.6825225418858016,28.436,0.0051639777949436414,-2.2767857142861327,M
2019-01-10 11:35:40,95364.691,1.4689183473286678,0.24822560778043812,56.467,0.044484703987877336,-1.1032553228557656,28.435000000000002,0.005270462766948633,-2.571428571428572,M
2019-01-10 11:35:50,95364.27799999999,1.3061546615911424,-0.44884998770109696,56.536,0.03657564459825118,-0.6348853765408569,28.445999999999998,0.005163977794941589,-2.276785714286971,M
2019-01-10 11:36:00,95364.265,0.850780687238393,1.4178311126008278,56.596000000000004,0.025033311140690764,-1.6398822996827884,28.442,0.004216370213556288,1.4062500000018838,M
2019-01-10 11:36:10,95364.102,1.7182989003964084,-1.8986841464085504,56.470000000000006,0.04570436400267189,0.06435119317001625,28.432000000000006,0.004216370213558174,1.4062500000037668,M
2019-01-10 11:36:20,95364.898,1.2952803214423017,-0.6372878900380501,56.48699999999999,0.02359378449225014,-1.2776158546892398,28.439999999999998,0.00816496580927662,-1.3928571428571423,M
2019-01-10 11:36:30,95364.779,0.9576876085436766,1.591849715785541,56.452999999999996,0.026687491868330023,-1.4674843289698565,28.451,0.003162277660169047,9.9999999999933,M
2019-01-10 11:36:40,95365.798,0.5281582254482736,-0.8798805761781403,56.35100000000001,0.015951314818674657,4.236107516748278,28.459000000000003,0.005676462121974572,1.4982164090362842,M
2019-01-10 11:36:50,95364.541,1.8005212208384689,0.7613018056089498,56.238,0.04315347288715205,-1.123336658727517,28.474,0.0051639777949436414,-2.2767857142861327,M
2019-01-10 11:37:00,95364.23400000001,1.6878072559829163,-0.14358236773242083,56.15,0.0216024689946931,2.4555393586024143,28.476,0.005163977794943487,-2.2767857142861327,M
2019-01-10 11:37:10,95363.61399999999,1.22283095951717,-0.18042518376959826,56.22000000000001,0.004714045207908402,4.500000000000003,28.492,0.00788810637746465,-1.074161807581417,M
2019-01-10 11:37:20,95363.944,1.2730558161788066,-0.8268183089849241,56.20399999999999,0.006992058987798764,2.0454545454672513,28.508,0.006324555320336358,0.1785714285704989,M
2019-01-10 11:37:30,95365.36800000002,1.5568329675627957,-0.9919374136284698,56.025999999999996,0.12066482503198654,-1.2589090739847384,28.504,0.008432740427116812,-0.6654575892851855,M
2019-01-10 11:37:40,95366.69799999999,1.3953159737765373,-1.137213174345037,55.827999999999996,0.06828046735503662,-1.2305220356688702,28.475,0.007071067811865729,0.5714285714248515,M
2019-01-10 11:37:50,95366.43666666668,1.785693142729606,-1.5856411451537396,55.82444444444444,0.07796010375684545,-1.702766055070033,28.463333333333335,0.012247448713918124,-1.5555555555555554,M
2019-01-10 11:38:00,95366.88499999998,2.0671679499572315,-0.37937124634593644,55.758,0.024855135843076418,0.9344569565307683,28.446999999999996,0.006749485577105638,-0.28299481600770005,M
2019-01-10 11:38:10,95366.487,1.458218471669287,-0.8304029467772538,55.864,0.025473297566056614,-1.7515263517678328,28.470999999999997,0.011005049346146722,-1.235826710114436,M
2019-01-10 11:38:20,95364.78900000002,1.4135019553488608,4.351498774224347,55.90599999999999,0.0337309617084667,-1.0741342817028303,28.491000000000003,0.003162277660169047,9.99999999997097,M
2019-01-10 11:38:30,95364.766,1.778396281295497,2.0873223383519575,56.022000000000006,0.05094659513211291,-1.5999095456464074,28.486,0.005163977794942218,-2.276785714284877,M
2019-01-10 11:38:40,95365.08599999998,1.1395145165097402,3.063758100486739,56.17799999999998,0.03794733192202272,-0.49084178424494773,28.489000000000004,0.0031622776601688734,9.999999999991065,M
2019-01-10 11:38:50,95364.95700000001,1.5033152253180582,4.4591826967895996,56.26800000000001,0.028596814119368253,-2.079231577437147,28.5,0.006666666666666537,0.08035714285714324,M
2019-01-10 11:39:00,95363.99799999999,1.6181525817411138,4.905901254289238,56.32200000000002,0.02394437999475613,1.3046627520663572,28.509999999999998,0.006666666666665664,0.08035714285714324,M
2019-01-10 11:39:10,95364.48,1.4527062867473226,-1.0796749463266258,56.19500000000001,0.0499444135459038,0.6287979013715841,28.516,0.005163977794941857,-2.2767857142869707,M
2019-01-10 11:39:20,95365.332,1.2023384622376698,-0.3792758847378157,56.165000000000006,0.040620192023177897,0.6291486291496469,28.528999999999996,0.00567646212197483,1.4982164090355647,M
2019-01-10 11:39:30,95365.742,1.3722147548153314,-0.6795828012946625,55.99100000000001,0.013703203194065044,1.2077908436577216,28.54,0.0066666666666652784,0.08035714285714324,M
2019-01-10 11:39:40,95364.795,1.3144855351829934,-0.2171628749697998,55.943000000000005,0.034657049948185414,-1.0122009646296268,28.553000000000004,0.004830458915395184,-1.2244897959241103,M
2019-01-10 11:39:50,95365.137,1.6384074245669733,0.06002462297979072,55.911,0.03842742076521499,-0.7538309567347792,28.549000000000007,0.0031622776601691856,9.9999999999933,M
2019-01-10 11:40:00,95364.75399999999,1.218096876275288,0.05932174643358401,56.06,0.03711842908553113,-1.4649082057380545,28.563,0.009486832980503151,-0.3468547912997324,M
2019-01-10 11:40:10,95364.433,0.7535847663065951,0.0992530205679607,56.065999999999995,0.01429840705968185,-1.162824061570558,28.57999999999999,0.0,0.0,M
2019-01-10 11:40:20,95364.623,1.3571870418874896,-0.4939973878756567,56.016,0.02170509412813319,-0.5880174693586513,28.566000000000003,0.011737877907773094,-1.4566299985136295,M
2019-01-10 11:40:30,95364.59300000002,1.4756471273450502,0.2782889238682591,56.17,0.07557189365836382,-0.8689603822269021,28.537,0.004830458915395917,-1.2244897959193235,M
2019-01-10 11:40:40,95365.426,1.6928555756478716,-0.8017981258300533,56.281000000000006,0.014491376746188325,1.1510636000406747,28.549,0.007378647873725843,-0.7336228952225645,M
2019-01-10 11:40:50,95364.73222222221,1.293152908379411,-0.3891718395035868,56.21888888888889,0.04013864859597603,0.14049600815378582,28.569999999999993,0.008660254037844284,-1.714285714285714,M
2019-01-10 11:41:00,95363.75600000001,1.7102774303806434,-1.0511178944138586,56.190999999999995,0.043576242252960085,1.1393438722010254,28.57899999999999,0.0031622776601685615,9.999999999991065,M
2019-01-10 11:41:10,95362.97199999998,1.080244828217012,0.08339303523510733,56.213999999999984,0.023664319132396965,-0.7400996112726679,28.58299999999999,0.004830458915396655,-1.2244897959178886,M
2019-01-10 11:41:20,95362.448,1.8966274161149566,-0.16663133904148975,56.121,0.022335820756999462,3.651958925940889,28.583999999999996,0.005163977794944118,-2.276785714284039,M
2019-01-10 11:41:30,95361.80399999999,1.2749135046892393,-0.44276949953553046,56.05,0.03399346342395182,-1.2468433009297466,28.589999999999996,0.0,0.0,M
2019-01-10 11:41:40,95361.355,0.9384650588434562,-1.0702443240072417,56.0,0.004714045207908773,4.500000000000001,28.581999999999994,0.004216370213558174,1.4062499999943467,M
2019-01-10 11:41:50,95360.565,1.037660295512275,2.608085139071312,55.989,0.0334829973435926,0.6385500901064214,28.599,0.005676462121974804,1.4982164090359236,M
2019-01-10 11:42:00,95360.398,1.623013657779907,2.1395122864162284,55.870000000000005,0.0274873708374508,0.8755869995057921,28.608000000000004,0.0042163702135570745,1.4062500000113065,M
2019-01-10 11:42:10,95361.688,1.8807906139010493,0.25039100647825574,55.779999999999994,0.04594682917363705,-0.37948159873391196,28.570999999999998,0.011972189997377905,-0.8784671250863445,M
2019-01-10 11:42:20,95360.137,1.6095137291845434,-0.04015989293684363,55.951,0.04254409477236502,-1.1513980764004041,28.57299999999999,0.008232726023486337,-1.0434982915504114,M
2019-01-10 11:42:30,95358.616,2.235457696112656,4.687199490117119,55.89,0.011547005383789947,0.08035714285714235,28.577999999999992,0.006324555320336509,0.17857142857301067,M
2019-01-10 11:42:40,95360.286,1.7238793461279898,1.2936089745955899,55.987999999999985,0.046139883927996436,-0.9141775943644377,28.6,0.00816496580927662,-1.3928571428571428,M
2019-01-10 11:42:50,95357.909,1.0841017787374772,0.4175307820573275,56.004,0.009660917830792523,-0.6231778425647949,28.614000000000004,0.0051639777949436414,-2.276785714284039,M
2019-01-10 11:43:00,95359.743,1.8838969658040101,-0.5412580358595185,55.952,0.031198290551464117,-1.929838082727783,28.627,0.004830458915395559,-1.2244897959193235,M
2019-01-10 11:43:10,95360.12700000001,1.621056240023661,-0.24239824093391604,55.87800000000001,0.02347575581554893,-1.6118463839752653,28.642999999999994,0.006749485577106992,-0.28299481601200505,M
2019-01-10 11:43:20,95359.426,1.3621649435093157,0.21745786752482843,55.94500000000001,0.13834337312964592,-1.9196763693082048,28.648000000000003,0.00421637021355699,1.406249999992462,M
2019-01-10 11:43:30,95358.63799999999,1.6313035006116081,-0.09936719049918796,56.025,0.047199340861687485,-1.419426140740164,28.625999999999998,0.0069920589878002416,2.045454545453385,M
2019-01-10 11:43:40,95359.43499999998,1.1544527322982543,-0.5630397675585606,56.04100000000001,0.05933895104491501,-1.003391323330832,28.605,0.0052704627669459955,-2.571428571428571,M
2019-01-10 11:43:50,95358.3411111111,1.1793265498172523,1.0397022996772227,56.06666666666667,0.010000000000002415,-0.6428571428562826,28.60888888888889,0.0033333333333327164,9.000000000018948,M
2019-01-10 11:44:00,95358.02599999998,1.1879225563964746,0.570583886109655,56.045,0.019578900207452416,-0.64650283553829,28.612000000000005,0.004216370213558264,1.4062499999943467,M
2019-01-10 11:44:10,95358.20899999999,1.771737690644078,0.5550304415009721,56.089,0.0698331344468112,-1.6746925413328522,28.597999999999995,0.006324555320337873,0.17857142857096342,M
2019-01-10 11:44:20,95353.1625,6.602481676284575,-1.6508443522144711,56.326249999999995,0.12153041947242398,-1.0209291901684225,28.5875,0.010350983390135803,-0.4480000000010369,M
2019-09-18 19:04:00,95004.394,1.4711386368701185,-0.3889387085455831,58.53599999999999,0.11471704319760456,-1.5992625142924322,27.176000000000005,0.005163977794942947,-2.2767857142869707,M
2019-09-18 19:04:10,95005.281,2.629581504514737,3.4152044845363587,59.007999999999996,0.6847513741822245,-1.577535867608948,27.144,0.04765617600176541,-0.9877563603519439,M
2019-09-18 19:04:20,95005.59,1.249871104463615,-0.5542561498837513,60.226,0.5803102618427484,-1.948870332745881,27.076999999999998,0.018287822299128106,-1.9841786672171895,M
2019-09-18 19:04:30,95007.742,1.2710957652499626,-0.3227906221786512,60.301,0.3527495176782255,-0.6892387571325038,27.113000000000007,0.006749485577105547,-0.28299481600960696,M
2019-09-18 19:04:40,95005.783,1.822568700125197,-0.8310634014978828,59.25,0.32307549857235635,-1.6218349012734534,27.061,0.01728840330652038,-0.2491081423101864,M
2019-09-18 19:04:50,95005.26142857142,1.2450760160401004,-1.0425416346194423,59.285714285714285,0.11428869043743906,0.004976442869928377,27.04714285714286,0.004879500364743015,-0.8399999999969312,M
2019-09-18 19:05:00,95004.87100000001,1.44624763516177,-1.3500925615746406,59.146,0.1566453886259602,0.8928181319997917,27.002,0.025733678754160504,-0.2266548482369286,M
2019-09-18 19:05:10,95003.285,1.5386086788617135,0.7990814308780347,60.13399999999999,0.2879891973282648,-0.750938509158761,27.012,0.014757295747452659,-1.0649580531918184,M
2019-09-18 19:05:20,95004.901,1.230216331472205,0.5305324210236959,59.895,0.3930012722625698,-0.9437516028580717,27.035999999999994,0.005163977794942182,-2.2767857142848773,M
2019-09-18 19:05:30,95004.415,1.7579865376808859,-0.057975959173864666,58.813,0.06667499947923242,0.6832589528198101,27.028000000000002,0.004216370213558664,1.4062500000037668,M
2019-09-18 19:05:40,95004.73700000001,1.1571425533998927,0.4208033589329929,58.855999999999995,0.043767060165781774,-1.7053393108037707,27.038999999999998,0.007378647873724507,-0.7336228952225472,M
2019-09-18 19:05:50,95004.69222222222,1.1737948902775701,3.350345418213549,59.03555555555555,0.12370439676009237,-0.663832819188515,27.043333333333333,0.008660254037843838,-1.0793650793638259,M
2019-09-18 19:06:00,95004.666,1.2443668626630868,0.2245067328817676,58.98100000000001,0.12050357302217964,0.43394060184597993,27.035999999999994,0.005163977794942679,-2.276785714284877,M
2019-09-18 19:06:10,95005.84,1.1698053019386891,-1.2160237539099854,58.211,0.1780418178094365,0.3885657456396876,27.012999999999998,0.0133749350984916,-0.851653650928343,M
2019-09-18 19:06:20,95006.27299999999,1.2942870195172644,0.6159291482837146,58.025999999999996,0.049035134795818884,-1.1934977232648127,26.951999999999998,0.013984117975603989,0.2648133116896849,M
2019-09-18 19:06:30,95005.709,1.047700656994161,0.06172624558381745,58.217999999999996,0.056332347131407404,-0.2876707405654617,26.945999999999998,0.005163977794941589,-2.276785714286971,M
2019-09-18 19:06:40,95005.58700000001,1.192532785473814,1.215897440196592,58.080999999999996,0.1468521554338086,-1.9888536236287355,26.943,0.004830458915395184,-1.2244897959193235,M
2019-09-18 19:06:50,95007.40500000001,1.0358812673315971,-0.6386691524320929,57.81999999999999,0.143759057685654,-0.9515367177046103,26.92600000000001,0.006992058987800963,-0.14610389610572216,M
2019-09-18 19:07:00,95006.559,1.7803523371660221,2.9091842365626386,58.088,0.07067924416372606,0.7202373131312028,26.928000000000004,0.004216370213556915,1.4062500000113047,M
2019-09-18 19:07:10,95006.53099999999,1.2936722064547694,0.646330787508191,58.18500000000002,0.02173067468401004,0.6388531883294144,26.943999999999996,0.006992058987801877,-0.14610389610322816,M
2019-09-18 19:07:20,95007.62999999998,1.286485306737834,0.37678073990869443,58.25100000000001,0.05152130088074666,-0.01460229764647103,26.95,0.006666666666666456,0.08035714285714413,M
2019-09-18 19:07:30,95007.082,1.2535531722114315,0.9705953817269046,58.418000000000006,0.022997584414212357,-0.4983379906590337,26.952999999999996,0.0048304589153967915,-1.224489795913105,M
2019-09-18 19:07:40,95008.10699999999,2.394201560250236,-0.4407811169189282,58.38099999999999,0.04557045826702082,-0.9621322513176302,26.948999999999995,0.003162277660167716,10.000000000013397,M
2019-09-18 19:07:50,95006.427,1.3814569603617732,-0.8074878511550714,58.31999999999999,0.05676462121975694,-1.2639289960931879,26.944,0.008432740427114747,-0.6654575892856927,M
2019-09-18 19:08:00,95006.40800000001,1.163870935952018,2.3666781006052764,58.25999999999999,0.01563471919941435,-0.029220779222365323,26.929000000000002,0.003162277660167716,10.000000000013397,M
2019-09-18 19:08:10,95006.296,1.321969910566004,-0.35880890120489983,58.403,0.07056124211554433,-1.3513344800735068,26.900999999999993,0.01370320319406252,-1.4661851575821414,M
2019-09-18 19:08:20,95006.117,1.0477176252344618,-0.3833071908178214,58.258,0.09750213672872546,1.2048226077625541,26.891999999999996,0.007888106377467084,-1.0741618075784714,M
2019-09-18 19:08:30,95006.04500000001,0.924352626316022,0.04726712963239077,57.99888888888889,0.11952452096164534,-0.20991114366361252,26.852999999999998,0.021108186931982135,-0.04613510754617245,M
2019-09-18 19:08:40,95005.71,1.2937971676879643,1.6107317005135595,58.05777777777777,0.07806692285753705,-1.1227127031860786,26.806000000000004,0.0069920589878000785,-0.14610389610322816,M
2019-09-18 19:08:50,95006.007,1.9436394841736087,-0.7998813330649366,58.35799999999999,0.05731007280089948,0.7510374466976906,26.779000000000003,0.016633299933165212,-0.3104327810391512,M
2019-09-18 19:09:00,95005.743,1.374207246218922,-0.3134783666817045,58.43299999999999,0.04001388647845998,-1.3980885381149486,26.760999999999996,0.007378647873726454,-0.7336228952215418,M
2019-09-18 19:09:10,95006.87600000002,4.105771547469869,7.669438652896598,58.516999999999996,0.10209472725529402,8.613157851715144,26.774,0.008432740427115903,0.37039620535587847,M
2019-09-18 19:09:20,94995.80500000001,1.2252732121632919,-0.21981242033272874,58.943000000000005,0.0696100248208247,-1.313962543200843,26.719000000000005,0.03871548642195919,-1.2489889985614182,M
2019-09-18 19:09:30,94994.992,1.1849125612403297,1.0660350460394454,59.17099999999999,0.4516992608165551,-1.4185077794905618,26.672000000000004,0.009189365834725904,-1.8074792243752622,M
2019-09-18 19:09:40,94995.972,1.3069795543760354,-1.1834526205998044,61.271,1.4817065986370077,-1.8639820947374681,26.778,0.06596295256514446,-1.819077431847326,M
2019-09-18 19:09:50,95001.91,5.188383659673867,-1.3115495699310484,61.34777777777778,0.45893294111933564,-0.3497083947980677,26.831111111111113,0.01763834207376295,-0.6305575801745991,M
