date,pre_mean,pre_std,hum_mean,tem_mean,tem_kurt,occ
2019-09-23 14:04:30,95433.205,1.8555397537544827,55.46500000000001,27.525000000000006,0.10650887573854728,M
2019-09-23 14:04:40,95433.54699999999,1.4832250896844046,55.882999999999996,27.509999999999998,4.500000000000001,M
2019-09-23 14:04:50,95433.765,1.3953593722687991,56.075,27.508,0.1785714285700326,M
2019-09-23 14:05:00,95434.511,1.6630791388926238,55.89799999999999,27.487000000000002,-0.28299481601056975,M
2019-09-23 14:05:10,95432.354,1.1484211383916123,55.928,27.477999999999998,1.4062499999943467,M
2019-09-23 14:05:20,95431.14300000001,1.8169574690769539,56.001,27.47,4.500000000000001,M
2019-09-23 14:05:30,95432.47899999999,1.6933756556382429,55.971000000000004,27.467000000000002,-1.2244897959145393,M
2019-09-23 14:05:40,95431.48300000001,1.0744305985544182,56.024,27.461000000000002,9.999999999991065,M
2019-09-23 14:05:50,95430.552,1.270816010815613,56.033,27.449,-1.5763768684803954,M
2019-09-23 14:06:00,95428.77099999998,1.2468756509311822,55.998000000000005,27.413,-0.4058425644548649,M
2019-09-23 14:06:10,95428.661,1.069854091817468,56.193999999999996,27.393999999999995,-2.276785714284877,M
2019-09-23 14:06:20,95428.336,0.9096177463343333,56.34399999999998,27.387999999999995,1.4062499999943467,M
2019-09-23 14:06:30,95428.776,1.0173079944431342,56.428999999999995,27.378999999999998,9.999999999991065,M
2019-09-23 14:06:40,95427.715,1.5994460846690066,56.239,27.367,-1.2244897959178886,M
2019-09-23 14:06:50,95428.35222222221,1.0182924159812532,57.00222222222223,27.378888888888888,-0.7824841676480423,M
2019-09-23 14:07:00,95426.531,1.3697562638029819,56.879999999999995,27.393,-1.2244897959097538,M
2019-09-23 14:07:10,95426.987,1.3986028742991452,56.681,27.372999999999998,-1.2905873144628996,M
2019-09-23 14:07:20,95425.887,0.9796717137206965,56.79599999999999,27.319,-1.7337294085877981,M
2019-09-23 14:07:30,95427.57600000002,2.031317033088838,56.573,27.311,1.4982164090362815,M
2019-09-23 14:07:40,95426.56400000001,1.6619947853914512,56.513,27.314999999999998,-2.571428571428572,M
2019-09-23 14:07:50,95425.283,1.9876454523966807,56.601,27.311,-2.300034266957731,M
2019-09-23 17:33:00,95231.29000000001,1.5135976274325154,52.488,28.66100000000001,-1.427400044131221,H
2019-09-23 17:35:00,95235.68299999999,1.8235865150226613,52.556999999999995,27.913999999999998,-0.09365583713184122,H
2019-09-23 17:35:10,95234.56,1.2911837807005875,52.827,27.994999999999997,0.2231895528285257,H
2019-09-23 17:35:20,95233.401,2.050303229609868,51.519000000000005,27.921,1.452985468277106,H
2019-09-23 17:35:30,95233.342,2.359198545639695,51.443999999999996,27.91700000000001,-0.28299481601247756,H
2019-09-23 17:35:40,95236.891,2.5827438037055805,51.23700000000001,27.874000000000002,-0.34872418628371094,H
2019-09-23 17:35:50,95238.81599999999,0.5730008725964656,51.508,27.806,0.3125000000000533,H
2019-09-23 17:36:00,95240.684,0.892564345643533,51.51799999999999,27.706,1.0698505648844652,H
2019-09-23 17:36:10,95240.653,1.282047407686412,51.633,27.673999999999996,-0.815746753245882,H
2019-09-23 17:36:20,95240.52,1.5554206290654402,51.685,27.633,-0.3468547912997315,H
2019-09-23 17:36:30,95239.789,1.8058635976548116,51.802,27.572999999999997,-1.3099297829919019,H
2019-09-23 17:36:40,95242.01499999998,2.0057320636439386,52.152,27.522999999999996,0.7997379251057506,H
2019-09-23 17:36:50,95242.13500000001,1.6136518280689438,52.30800000000001,27.475,-0.5160652496293876,H
2019-09-23 17:37:00,95241.237,1.3008633885030656,52.325,27.428000000000004,2.9846938775485796,H
2019-09-23 17:37:10,95241.68400000001,1.2457322701507776,52.325,27.425,1.2754285714295746,H
2019-09-23 17:37:20,95241.709,1.4450486343230249,52.34100000000001,27.323,2.1496305218055616,H
2019-09-23 17:37:30,95243.246,1.8164752192674052,52.666999999999994,27.299,1.8309478800940298,H
2019-09-23 17:37:40,95244.29199999999,1.918354619048748,52.840999999999994,27.303000000000004,-0.28299481601057064,H
2019-09-23 17:37:50,95245.89555555556,2.345991853736277,52.89555555555555,27.284444444444446,-2.571428571427895,H
2019-09-23 17:38:00,95245.41700000002,2.2498792560210585,52.859,27.266,-0.7769199680031771,H
2019-09-23 17:38:10,95246.189,1.6618894869075491,53.059000000000005,27.198999999999995,6.334860474793364,H
2019-09-23 17:38:20,95247.40300000002,1.4916661080051146,53.25999999999999,27.174,-1.2724406245230258,H
2019-09-23 17:38:30,95245.34,2.210475062062743,53.288,27.153,-0.8516536509285233,H
2019-09-23 17:38:40,95244.85,1.5934588514005061,53.301,27.130000000000003,-0.4500000000012059,H
2019-09-23 17:38:50,95244.03400000001,0.847430102004544,53.41700000000001,27.126000000000005,-0.12524432735720747,H
2019-09-23 17:39:00,95243.02300000002,1.351082282220863,53.55999999999999,27.090999999999998,3.3925112768406613,H
2019-09-23 17:39:10,95240.751,1.5097641464086045,53.727999999999994,27.009999999999998,-1.208705357142727,H
2019-09-23 17:39:20,95241.10399999999,1.264499901151934,53.813,26.983999999999998,-2.2767857142869707,H
2019-09-23 17:39:30,95242.025,1.6983734048299612,53.886999999999986,27.012,-0.5435924369742167,H
