date,pre,hum,tem,occ
2020-05-27 03:56:00,94763.22,56.68,29.73,L
2020-05-29 01:10:00,95444.62,51.5,30.7,L
2020-05-29 03:31:00,94920.4,52.35,31.08,L
2020-05-29 03:05:00,94993.86,52.04,31.09,L
2020-05-28 04:08:00,94466.45,56.0,31.03,L
2020-05-26 04:55:00,94521.12,50.84,30.01,L
2020-05-25 15:56:00,93940.46,52.7,32.23,M
2020-05-25 16:16:00,93908.09,50.76,32.26,M
2020-05-29 02:50:00,95082.47,52.05,31.01,L
2020-05-27 06:46:00,94764.25,56.28,29.52,L
2020-05-14 21:31:00,94277.78,55.58,30.89,L
2020-05-14 21:09:00,94269.84,54.42,31.0,L
2020-05-29 04:37:00,95120.39,53.2,31.05,L
2020-06-01 04:13:00,95092.75,58.44,29.66,L
2020-05-25 22:19:00,93992.59,52.39,31.96,L
2020-05-27 07:04:00,94758.05,56.38,29.52,L
2020-05-26 06:27:00,94558.56,55.75,28.78,L
2020-05-28 04:22:00,94516.31,56.18,31.03,L
2020-05-25 19:46:00,93785.83,44.74,32.69,L
2020-06-04 14:39:00,94533.19,52.49,30.65,L
2020-05-28 02:33:00,94440.18,54.76,31.1,L
2020-05-29 06:30:00,95065.69,53.59,30.92,L
2020-06-04 07:45:00,94628.01,62.91,29.67,E
2020-05-28 10:22:00,94848.69,60.7,30.34,L
2020-05-28 09:42:00,94822.83,61.42,29.98,L
2020-05-28 04:07:00,94465.32,56.0,31.02,L
2020-05-28 06:40:00,94642.53,57.16,30.91,L
2020-05-29 04:50:00,95120.48,53.21,31.07,L
2020-06-04 19:10:00,94400.96,49.83,31.42,M
2020-05-27 02:46:00,94791.8,57.07,29.67,L
2020-05-26 02:53:00,94210.36,55.74,30.0,L
2020-06-04 09:45:00,94724.0,61.35,30.06,L
2020-05-27 03:12:00,94770.08,56.8,29.68,L
2020-06-04 01:50:00,94654.66,58.02,30.44,L
2020-06-04 08:01:00,94641.96,62.74,29.7,E
2020-05-28 06:37:00,94638.12,57.11,30.9,L
2020-05-26 01:58:00,94262.8,50.39,31.63,L
2020-06-04 18:39:00,94390.09,50.15,31.46,M
2020-06-01 05:22:00,95056.15,57.34,29.49,L
2020-05-25 18:31:00,93791.59,48.2,32.26,L
2020-05-28 11:16:00,94813.33,58.65,30.55,L
2020-06-01 02:13:00,95127.02,59.38,29.68,L
2020-05-25 23:54:00,94291.61,51.53,31.3,H
2020-05-29 05:58:00,95021.64,53.49,30.97,L
2020-05-25 19:27:00,93756.7,46.24,32.53,L
2020-06-04 14:01:00,94580.49,51.68,30.65,L
2020-06-01 05:03:00,95079.32,57.62,29.51,L
2020-05-28 05:46:00,94734.93,56.95,30.93,L
2020-06-04 11:02:00,94697.3,60.13,30.56,L
2020-05-29 05:30:00,95024.64,53.29,31.0,L
2020-06-01 09:57:00,95252.7,62.9,27.94,E
2020-05-31 19:41:00,94939.33,54.92,29.88,M
2020-06-01 12:23:00,95199.3,58.7,29.36,M
2020-05-28 06:55:00,94641.88,57.19,30.89,L
2020-06-01 06:43:00,95044.82,57.18,29.38,L
2020-05-28 02:26:00,94442.38,54.76,31.07,L
2020-05-28 02:02:00,94444.53,54.52,30.98,L
2020-06-04 10:15:00,94690.81,61.27,30.19,E
2020-06-04 20:25:00,94466.32,54.04,31.52,L
2020-05-28 01:09:00,94462.03,57.65,30.21,L
2020-05-28 03:13:00,94403.79,55.17,31.01,L
2020-06-04 11:17:00,94696.0,60.25,30.62,L
2020-05-25 21:09:00,93978.37,49.25,32.54,L
2020-05-15 00:13:00,94354.96,59.5,30.73,H
2020-06-04 12:04:00,94680.96,60.05,30.75,L
2020-05-27 02:05:00,94820.17,57.64,29.39,L
2020-05-25 21:51:00,94042.79,49.33,32.21,L
2020-05-28 06:35:00,94642.68,57.11,30.91,L
2020-06-01 03:54:00,95080.34,58.66,29.69,L
2020-05-25 18:36:00,93785.07,48.26,32.29,L
2020-06-01 08:53:00,95202.96,68.65,25.87,E
2020-06-04 19:39:00,94417.77,53.31,31.56,M
2020-05-27 06:56:00,94763.01,56.29,29.53,L
2020-05-27 02:25:00,94805.69,57.17,29.59,L
2020-05-28 03:59:00,94459.5,55.9,31.01,L
2020-06-01 04:07:00,95090.03,58.52,29.68,L
2020-05-29 08:02:00,95131.71,53.17,29.4,L
2020-05-25 18:13:00,93799.12,47.13,32.06,L
2020-06-01 03:22:00,95089.94,58.66,29.72,L
2020-06-04 19:51:00,94435.01,53.85,31.59,M
2020-05-27 09:29:00,94830.84,63.55,27.24,E
2020-05-28 10:26:00,94841.74,60.19,30.27,L
2020-06-04 20:37:00,94472.07,51.87,31.45,L
2020-06-04 03:53:00,94587.49,57.58,30.62,L
2020-05-28 05:29:00,94725.1,56.93,30.91,L
2020-06-04 02:08:00,94641.32,53.92,31.08,L
2020-05-25 19:44:00,93777.52,45.36,32.66,L
2020-05-29 03:52:00,94986.79,52.41,31.11,L
2020-06-04 07:27:00,94630.92,62.25,29.83,E
2020-05-28 05:58:00,94737.5,56.95,30.93,L
2020-05-31 19:04:00,94827.55,48.17,30.67,H
2020-06-04 06:16:00,94577.86,59.85,30.47,L
2020-05-29 07:33:00,95099.08,53.74,30.51,E
2020-06-01 06:36:00,95035.58,57.19,29.39,L
2020-05-24 12:38:00,94249.9,53.27,31.56,M
2020-05-25 18:16:00,93803.19,47.44,32.13,L
2020-05-29 01:14:00,95454.59,52.73,30.24,L
2020-05-14 21:45:00,94283.76,55.9,30.94,L
2020-05-29 08:01:00,95131.97,53.01,29.49,L
2020-06-01 11:14:00,95230.67,60.67,28.61,E
2020-06-01 05:14:00,95070.66,57.57,29.48,L
2020-06-04 20:09:00,94452.05,53.46,31.58,E
2020-05-26 06:33:00,94572.92,55.78,28.67,L
2020-06-01 11:08:00,95234.72,61.17,28.49,E
2020-05-25 20:53:00,93923.21,46.51,32.55,L
2020-06-04 10:31:00,94684.32,60.93,30.31,L
2020-06-04 03:44:00,94583.34,57.2,30.62,L
2020-05-27 04:03:00,94758.84,56.67,29.74,L
2020-06-04 10:36:00,94687.06,60.76,30.33,L
2020-05-27 03:16:00,94771.79,56.81,29.7,L
2020-06-04 15:52:00,94472.71,55.46,31.2,L
2020-05-28 05:56:00,94735.82,56.96,30.93,L
2020-05-29 04:27:00,95070.69,52.92,31.11,L
2020-05-27 03:23:00,94767.08,56.7,29.7,L
2020-06-04 18:37:00,94392.07,50.07,31.48,M
2020-06-04 15:55:00,94473.86,54.9,31.2,L
2020-06-01 03:24:00,95085.88,58.61,29.72,L
2020-06-04 21:00:00,94496.54,47.1,31.31,L
2020-05-25 17:19:00,93858.53,49.01,32.21,L
2020-06-04 19:02:00,94404.19,48.07,31.42,M
2020-05-27 00:43:00,94868.19,59.62,28.54,E
2020-05-26 04:28:00,94442.66,51.68,30.04,L
2020-06-04 12:14:00,94678.65,60.34,30.66,L
2020-06-04 04:46:00,94584.14,59.07,30.56,L
2020-06-04 21:41:00,94532.83,45.6,31.13,L
2020-06-01 03:50:00,95081.31,58.51,29.71,L
2020-05-31 19:47:00,94961.83,55.15,29.9,M
2020-05-25 17:40:00,93842.37,45.5,32.39,L
2020-06-04 21:23:00,94509.56,46.07,31.08,L
2020-05-27 07:49:00,94780.74,62.07,27.19,E
2020-05-31 19:02:00,94824.02,47.98,30.7,H
2020-05-27 07:53:00,94783.61,62.23,27.19,E
2020-06-04 15:03:00,94507.58,54.3,30.91,L
2020-06-04 08:17:00,94654.95,62.46,29.74,E
2020-05-26 05:18:00,94545.46,52.39,29.47,L
2020-05-27 03:14:00,94771.49,56.77,29.69,L
2020-05-27 02:31:00,94793.2,57.17,29.61,L
2020-06-04 03:19:00,94588.31,55.57,30.62,L
2020-05-29 05:09:00,95072.71,53.25,31.04,L
2020-05-26 01:48:00,94294.91,46.41,31.92,L
2020-06-04 20:59:00,94496.13,47.49,31.29,L
2020-06-04 10:12:00,94694.43,61.18,30.13,E
2020-05-27 00:40:00,94865.41,59.61,28.53,E
2020-05-26 05:54:00,94524.2,56.03,28.99,L
2020-06-04 11:20:00,94694.46,60.45,30.6,M
2020-06-01 09:07:00,95228.48,68.62,26.15,E
2020-05-27 04:33:00,94752.37,56.5,29.7,L
2020-05-28 11:20:00,94811.49,58.59,30.54,L
2020-05-14 22:33:00,94315.92,56.39,30.86,L
2020-05-31 19:27:00,94887.01,48.23,30.68,H
2020-05-24 12:00:00,94256.72,53.88,31.66,M
2020-05-25 19:10:00,93757.9,49.22,32.48,M
2020-05-29 02:27:00,95299.84,51.75,30.79,L
2020-06-04 04:53:00,94580.24,59.3,30.52,L
2020-05-25 22:23:00,94005.51,52.03,31.91,L
2020-05-28 07:03:00,94617.38,57.51,30.65,L
2020-05-27 05:20:00,94735.23,56.2,29.68,L
2020-06-01 12:41:00,95184.95,57.3,29.46,L
2020-05-29 07:45:00,95124.76,53.35,30.38,E
