date,pre,hum,tem,ven,occ
2020-06-01 08:00:00,95121.63,63.05,26.76,0.0,E
2020-06-01 08:05:00,95124.06,63.54,26.68,0.0,E
2020-06-01 08:10:00,95142.5,64.48,26.24,0.0,E
2020-06-01 08:15:00,95142.98,66.19,25.77,0.0,E
2020-06-01 08:20:00,95151.48,66.71,25.58,0.0,E
2020-06-01 08:25:00,95159.7,66.73,25.48,0.0,E
2020-06-01 08:30:00,95172.91,67.1,25.46,0.0,E
2020-06-01 08:35:00,95178.56,67.36,25.59,0.0,E
2020-06-01 08:40:00,95186.34,68.08,25.58,0.0,E
2020-06-01 08:45:00,95190.2,68.44,25.65,0.0,E
2020-06-01 08:50:00,95197.81,69.09,25.67,0.0,E
2020-06-01 08:55:00,95203.58,68.14,26.02,0.0,E
2020-06-01 09:00:00,95211.74,68.52,26.06,0.0,E
2020-06-01 09:05:00,95220.86,69.07,26.01,0.0,E
2020-06-01 09:10:00,95235.16,68.27,26.21,0.0,E
2020-06-01 09:15:00,95237.42,67.87,26.28,0.0,E
2020-06-01 09:20:00,95241.54,66.14,26.79,0.0,E
2020-06-01 09:25:00,95244.05,67.78,26.22,0.0,E
2020-06-01 09:30:00,95238.22,67.8,26.29,0.0,E
2020-06-01 09:35:00,95242.52,66.88,26.66,0.0,E
2020-06-01 09:40:00,95252.45,65.29,27.13,0.0,E
2020-06-01 09:45:00,95249.55,64.29,27.5,0.0,E
2020-06-01 09:50:00,95252.43,63.53,27.74,0.0,E
2020-06-01 09:55:00,95248.14,62.98,27.9,0.0,E
2020-06-01 10:00:00,95254.73,62.75,27.98,0.0,E
2020-06-01 10:05:00,95253.23,62.28,28.1,0.0,E
2020-06-01 10:10:00,95249.69,62.12,28.17,0.0,E
2020-06-01 10:15:00,95246.44,61.67,28.28,0.0,E
2020-06-01 10:20:00,95242.17,61.72,28.32,0.0,E
2020-06-01 10:25:00,95232.22,61.47,28.41,0.0,E
2020-06-01 10:30:00,95240.42,61.19,28.49,0.0,E
2020-06-01 10:35:00,95233.23,63.27,27.81,0.0,E
2020-06-01 10:40:00,95238.46,64.31,27.59,0.0,E
2020-06-01 10:45:00,95238.27,65.18,27.34,0.0,E
2020-06-01 10:50:00,95238.3,64.2,27.61,1.0,E
2020-06-01 10:55:00,95235.11,62.92,28.07,1.0,E
2020-06-01 11:00:00,95239.45,62.01,28.31,1.0,E
2020-06-01 11:05:00,95239.53,61.41,28.44,1.0,E
2020-06-01 11:10:00,95234.05,61.04,28.53,1.0,E
2020-06-01 11:15:00,95230.83,60.71,28.62,1.0,E
2020-06-01 11:20:00,95228.3,61.07,28.68,1.0,L
2020-06-01 11:25:00,95231.36,60.8,28.72,1.0,L
2020-06-01 11:30:00,95230.85,60.76,28.72,1.0,L
2020-06-01 11:35:00,95223.55,60.89,28.63,1.0,L
2020-06-01 11:40:00,95216.61,60.79,28.73,1.0,L
2020-06-01 11:45:00,95218.25,60.22,29.11,1.0,L
2020-06-01 11:50:00,95212.68,59.29,29.16,1.0,M
2020-06-01 11:55:00,95209.34,58.93,29.22,1.0,M
2020-06-01 12:00:00,95212.63,58.64,29.44,1.0,M
2020-06-01 12:05:00,95212.5,58.2,29.55,1.0,M
2020-06-01 12:10:00,95214.0,57.8,29.7,1.0,M
2020-06-01 12:15:00,95211.14,58.92,29.21,1.0,M
2020-06-01 12:20:00,95206.2,59.23,29.26,1.0,M
2020-06-01 12:25:00,95199.0,58.89,29.43,1.0,M
2020-06-01 12:30:00,95202.83,58.2,29.48,1.0,L
2020-06-01 12:35:00,95194.44,58.06,29.54,1.0,L
2020-06-01 12:40:00,95185.93,57.22,29.45,1.0,L
2020-06-01 12:45:00,95180.66,57.29,29.45,1.0,L
2020-06-01 12:50:00,95184.36,57.2,29.46,1.0,L
2020-06-01 12:55:00,95177.72,57.0,29.57,1.0,L
2020-06-01 13:00:00,95171.05,56.78,29.54,1.0,L
2020-06-04 01:45:00,94654.77,60.4,29.99,0.0,L
2020-06-04 01:50:00,94654.91,58.55,30.39,0.0,L
2020-06-04 01:55:00,94652.0,56.51,30.89,0.0,L
2020-06-04 02:00:00,94643.87,55.17,31.02,0.0,L
2020-06-04 02:05:00,94639.72,53.3,31.01,0.0,L
2020-06-04 02:10:00,94641.38,54.73,31.07,0.0,L
2020-06-04 02:15:00,94633.17,54.17,30.98,0.0,L
2020-06-04 02:20:00,94626.83,53.24,30.92,0.0,L
2020-06-04 02:25:00,94623.19,54.42,30.83,0.0,L
2020-06-04 02:30:00,94620.05,51.65,30.8,0.0,L
2020-06-04 02:35:00,94621.35,53.62,30.8,0.0,L
2020-06-04 02:40:00,94607.34,51.24,30.69,0.0,L
2020-06-04 02:45:00,94616.88,53.83,30.67,0.0,L
2020-06-04 02:50:00,94610.53,51.62,30.67,0.0,L
2020-06-04 02:55:00,94612.39,53.03,30.61,0.0,L
2020-06-04 03:00:00,94602.94,52.29,30.68,0.0,L
2020-06-04 03:05:00,94601.11,53.82,30.59,0.0,L
2020-06-04 03:10:00,94598.09,54.39,30.58,0.0,L
2020-06-04 03:15:00,94592.44,55.0,30.62,0.0,L
2020-06-04 03:20:00,94588.76,55.9,30.58,0.0,L
2020-06-04 03:25:00,94590.66,56.35,30.6,0.0,L
2020-06-04 03:30:00,94578.41,56.7,30.54,0.0,L
2020-06-04 03:35:00,94577.15,56.94,30.57,0.0,L
2020-06-04 03:40:00,94581.47,57.13,30.57,0.0,L
2020-06-04 03:45:00,94584.2,57.17,30.64,0.0,L
2020-06-04 03:50:00,94591.17,57.35,30.65,0.0,L
2020-06-04 03:55:00,94589.37,57.78,30.6,0.0,L
2020-06-04 04:00:00,94588.87,58.02,30.54,0.0,L
2020-06-04 04:05:00,94590.3,58.14,30.56,0.0,L
2020-06-04 04:10:00,94586.06,58.06,30.63,0.0,L
2020-06-04 04:15:00,94595.81,58.64,30.5,0.0,L
2020-06-04 04:20:00,94590.81,58.63,30.56,0.0,L
2020-06-04 04:25:00,94588.2,58.82,30.54,0.0,L
2020-06-04 04:30:00,94584.31,59.02,30.49,0.0,L
2020-06-04 04:35:00,94589.97,59.21,30.46,0.0,L
2020-06-04 04:40:00,94592.44,59.16,30.51,0.0,L
2020-06-04 04:45:00,94585.6,59.13,30.53,0.0,L
2020-06-04 04:50:00,94584.72,59.18,30.54,0.0,L
2020-06-04 04:55:00,94580.31,59.24,30.56,0.0,L
2020-06-04 05:00:00,94578.31,59.25,30.54,0.0,L
2020-06-04 05:05:00,94573.47,59.3,30.53,0.0,L
2020-06-04 05:10:00,94574.19,59.42,30.5,0.0,L
2020-06-04 05:15:00,94572.27,59.34,30.56,0.0,L
2020-06-04 05:20:00,94568.11,59.33,30.56,0.0,L
2020-06-04 05:25:00,94573.95,59.51,30.51,0.0,L
2020-06-04 05:30:00,94573.38,59.47,30.54,0.0,L
2020-06-04 05:35:00,94567.47,59.53,30.53,0.0,L
2020-06-04 05:40:00,94562.72,59.61,30.51,0.0,L
2020-06-04 05:45:00,94565.78,59.59,30.53,0.0,L
2020-06-04 05:50:00,94561.94,59.74,30.47,0.0,L
2020-06-04 05:55:00,94566.23,59.88,30.45,0.0,L
2020-06-04 06:00:00,94564.73,59.87,30.44,0.0,L
2020-06-04 06:05:00,94571.67,59.87,30.46,0.0,L
2020-06-04 06:10:00,94578.3,59.79,30.48,0.0,L
2020-06-04 06:15:00,94579.16,59.84,30.48,0.0,L
2020-06-04 06:20:00,94581.14,59.74,30.51,0.0,L
2020-06-04 06:25:00,94586.2,60.06,30.35,0.0,L
2020-06-04 06:30:00,94583.16,60.79,30.09,0.0,L
2020-06-04 06:35:00,94593.8,61.45,29.92,0.0,L
2020-06-04 06:40:00,94600.69,61.9,29.66,0.0,L
2020-06-04 06:45:00,94598.19,62.34,29.54,0.0,L
2020-06-04 06:50:00,94593.7,61.44,29.91,0.0,L
2020-06-04 06:55:00,94597.0,61.26,29.98,0.0,L
2020-06-04 07:00:00,94601.45,61.72,29.84,0.0,L
2020-06-04 07:05:00,94612.25,61.94,29.83,0.0,L
2020-06-04 07:10:00,94621.75,61.82,29.9,0.0,E
2020-06-04 07:15:00,94624.39,61.87,29.9,0.0,E
2020-06-04 07:20:00,94629.41,62.19,29.81,0.0,E
2020-06-04 07:25:00,94628.81,62.1,29.89,0.0,E
2020-06-04 07:30:00,94627.8,62.26,29.82,0.0,E
2020-06-04 07:35:00,94627.41,62.64,29.71,0.0,E
2020-06-04 07:40:00,94626.91,62.85,29.69,0.0,E
2020-06-04 07:45:00,94627.82,62.84,29.68,0.0,E
2020-06-04 07:50:00,94633.08,62.84,29.69,0.0,E
2020-06-04 07:55:00,94635.0,62.87,29.67,0.0,E
2020-06-04 08:00:00,94640.72,62.8,29.68,0.0,E
2020-06-04 08:05:00,94641.8,62.61,29.73,0.0,E
2020-06-04 08:10:00,94642.65,62.65,29.73,0.0,E
2020-06-04 08:15:00,94651.3,62.59,29.72,0.0,E
2020-06-04 08:20:00,94656.93,62.53,29.76,0.0,E
2020-06-04 08:25:00,94659.97,62.37,29.78,0.0,E
2020-06-04 08:30:00,94668.75,62.07,29.83,0.0,E
2020-06-04 08:35:00,94678.46,62.11,29.82,0.0,E
2020-06-04 08:40:00,94679.06,62.01,29.83,0.0,E
2020-06-04 08:45:00,94688.63,61.93,29.86,0.0,E
2020-06-04 08:50:00,94683.81,61.83,29.87,0.0,E
2020-06-04 08:55:00,94689.81,61.77,29.88,0.0,E
2020-06-04 09:00:00,94694.52,61.67,29.91,0.0,E
2020-06-04 09:05:00,94703.27,61.6,29.91,0.0,E
2020-06-04 09:10:00,94710.73,61.58,29.92,0.0,E
2020-06-04 09:15:00,94715.62,61.56,29.93,0.0,E
2020-06-04 09:20:00,94711.35,61.53,29.94,0.0,E
2020-06-04 09:25:00,94716.14,61.53,29.98,0.0,E
2020-06-04 09:30:00,94721.73,61.45,30.02,1.0,L
2020-06-04 09:35:00,94723.59,61.39,30.02,1.0,L
2020-06-04 09:40:00,94723.34,61.4,29.98,1.0,L
2020-06-04 09:45:00,94726.55,61.41,30.03,1.0,L
2020-06-04 09:50:00,94722.98,61.22,30.08,1.0,E
2020-06-04 09:55:00,94719.23,61.22,30.08,1.0,E
2020-06-04 10:00:00,94710.7,61.26,30.07,1.0,E
2020-06-04 10:05:00,94709.78,61.12,30.12,1.0,E
2020-06-04 10:10:00,94698.47,61.2,30.1,1.0,E
2020-06-04 10:15:00,94691.61,61.39,30.18,1.0,E
2020-06-04 10:20:00,94687.65,61.13,30.23,1.0,L
2020-06-04 10:25:00,94682.8,61.09,30.24,1.0,L
2020-06-04 10:30:00,94681.53,60.99,30.29,1.0,L
2020-06-04 10:35:00,94682.98,60.84,30.33,1.0,L
2020-06-04 10:40:00,94682.48,60.66,30.38,1.0,L
2020-06-04 10:45:00,94690.19,60.66,30.38,1.0,L
2020-06-04 10:50:00,94692.84,60.53,30.43,1.0,L
2020-06-04 10:55:00,94702.9,60.46,30.47,1.0,L
2020-06-04 11:00:00,94695.59,60.23,30.52,1.0,L
2020-06-04 11:05:00,94696.09,60.16,30.55,1.0,L
2020-06-04 11:10:00,94694.79,60.24,30.55,1.0,L
2020-06-04 11:15:00,94694.8,60.27,30.59,1.0,L
2020-06-04 11:20:00,94697.33,60.3,30.61,1.0,M
2020-06-04 11:25:00,94689.75,60.14,30.66,1.0,M
2020-06-04 11:30:00,94688.86,60.48,30.66,1.0,M
2020-06-04 11:35:00,94687.32,60.33,30.67,1.0,M
2020-06-04 11:40:00,94683.06,60.25,30.65,1.0,L
2020-06-04 11:45:00,94682.23,60.18,30.64,1.0,L
2020-06-04 11:50:00,94679.66,60.26,30.64,1.0,L
2020-06-04 11:55:00,94678.73,60.12,30.72,1.0,L
2020-06-04 12:00:00,94684.47,60.18,30.78,1.0,L
2020-06-04 12:05:00,94682.0,60.03,30.76,1.0,L
2020-06-04 12:10:00,94676.91,60.09,30.75,1.0,L
2020-06-04 12:15:00,94677.45,60.34,30.66,1.0,L
2020-06-04 12:20:00,94674.25,60.23,30.64,1.0,L
2020-06-04 12:25:00,94674.25,59.73,30.66,1.0,L
2020-06-04 12:30:00,94677.39,60.09,30.65,1.0,L
2020-06-04 12:35:00,94668.36,60.26,30.64,1.0,L
2020-06-04 12:40:00,94663.18,60.34,30.66,1.0,L
2020-06-04 12:45:00,94667.48,60.33,30.73,1.0,L
2020-06-04 12:50:00,94654.11,60.26,30.74,1.0,L
2020-06-04 12:55:00,94646.45,60.36,30.75,1.0,L
2020-06-04 13:00:00,94647.08,60.21,30.8,1.0,L
2020-06-04 13:05:00,94646.95,60.16,30.81,1.0,L
2020-06-04 13:10:00,94639.86,60.28,30.76,1.0,L
2020-06-04 13:15:00,94630.16,60.13,30.82,1.0,L
2020-06-04 13:20:00,94623.48,60.1,30.85,1.0,L
2020-06-04 13:25:00,94623.75,59.68,30.86,1.0,L
2020-06-04 13:30:00,94614.33,57.87,30.8,1.0,L
2020-06-04 13:35:00,94615.29,56.12,30.74,1.0,L
2020-06-04 13:40:00,94602.52,53.36,30.69,1.0,L
2020-06-04 13:45:00,94592.91,53.75,30.76,1.0,L
2020-06-04 13:50:00,94589.99,51.34,30.69,1.0,L
2020-06-04 13:55:00,94588.86,50.59,30.56,1.0,L
2020-06-04 14:00:00,94584.23,51.89,30.62,1.0,L
2020-06-04 14:05:00,94576.21,50.96,30.61,1.0,L
2020-06-04 14:10:00,94574.52,49.12,30.37,1.0,L
2020-06-04 14:15:00,94562.48,50.97,30.52,1.0,L
2020-06-04 14:20:00,94559.39,48.71,30.45,1.0,L
2020-06-04 14:25:00,94556.52,51.01,30.54,1.0,L
2020-06-04 14:30:00,94546.84,51.17,30.6,1.0,L
2020-06-04 14:35:00,94548.36,51.86,30.6,1.0,L
2020-06-04 14:40:00,94532.24,52.5,30.64,1.0,L
2020-06-04 14:45:00,94529.59,53.14,30.79,1.0,L
2020-06-04 14:50:00,94525.77,53.36,30.8,0.0,E
2020-06-04 14:55:00,94525.24,53.86,30.86,0.0,E
2020-06-04 15:00:00,94513.63,54.14,30.9,1.0,L
2020-06-04 15:05:00,94506.69,54.3,30.91,1.0,L
2020-06-04 15:10:00,94498.25,54.64,30.94,1.0,L
2020-06-04 15:15:00,94502.69,54.77,30.84,1.0,L
2020-06-04 15:20:00,94499.83,56.01,31.04,1.0,L
2020-06-04 15:25:00,94498.09,55.35,31.1,1.0,L
2020-06-04 15:30:00,94497.67,55.66,31.13,1.0,L
2020-06-04 15:35:00,94494.55,55.93,31.1,1.0,L
2020-06-04 15:40:00,94488.31,56.01,31.11,1.0,L
2020-06-04 15:45:00,94484.09,56.11,31.16,1.0,L
2020-06-04 15:50:00,94475.48,56.44,31.16,1.0,L
2020-06-04 15:55:00,94477.47,55.6,31.22,1.0,L
2020-06-04 16:00:00,94459.4,52.97,31.2,1.0,L
2020-06-04 18:05:00,94392.14,55.55,31.41,1.0,M
2020-06-04 18:10:00,94390.77,55.16,31.51,1.0,M
2020-06-04 18:15:00,94393.12,54.75,31.47,1.0,M
2020-06-04 18:20:00,94388.68,54.52,31.47,1.0,M
2020-06-04 18:25:00,94390.62,53.33,31.46,1.0,M
2020-06-04 18:30:00,94394.8,51.57,31.51,1.0,M
2020-06-04 18:35:00,94392.63,50.03,31.44,1.0,M
2020-06-04 18:40:00,94389.41,50.15,31.47,1.0,M
2020-06-04 18:45:00,94402.28,49.27,31.47,1.0,M
2020-06-04 18:50:00,94400.14,49.33,31.45,1.0,M
2020-06-04 18:55:00,94401.48,49.07,31.42,1.0,M
2020-06-04 19:00:00,94398.74,48.45,31.41,1.0,M
2020-06-04 19:05:00,94402.36,48.09,31.4,1.0,M
2020-06-04 19:10:00,94400.56,49.34,31.42,1.0,M
2020-06-04 19:15:00,94396.63,51.18,31.43,1.0,M
2020-06-04 19:20:00,94399.87,52.08,31.4,1.0,M
2020-06-04 19:25:00,94406.62,52.5,31.47,1.0,M
2020-06-04 19:30:00,94408.55,52.93,31.5,1.0,M
2020-06-04 19:35:00,94417.36,52.98,31.54,1.0,M
2020-06-04 19:40:00,94420.79,53.45,31.55,1.0,M
2020-06-04 19:45:00,94430.93,53.95,31.58,1.0,M
2020-06-04 19:50:00,94434.44,53.99,31.6,1.0,M
2020-06-04 19:55:00,94431.77,53.64,31.57,1.0,M
2020-06-04 20:00:00,94439.45,53.77,31.61,1.0,M
2020-06-04 20:05:00,94449.31,53.76,31.6,1.0,M
2020-06-04 20:10:00,94450.2,53.39,31.59,0.0,E
2020-06-04 20:15:00,94453.52,53.03,31.54,0.0,E
2020-06-04 20:20:00,94460.09,54.07,31.52,1.0,L
2020-06-04 20:25:00,94462.65,53.99,31.51,1.0,L
2020-06-04 20:30:00,94472.69,54.2,31.52,1.0,L
2020-06-04 20:35:00,94471.44,52.54,31.5,1.0,L
2020-06-04 20:40:00,94474.87,51.35,31.49,1.0,L
2020-06-04 20:45:00,94482.64,50.22,31.45,1.0,L
2020-06-04 20:50:00,94483.73,48.4,31.47,1.0,M
2020-06-04 20:55:00,94495.28,47.79,31.26,1.0,M
2020-06-04 21:00:00,94496.81,47.64,31.3,1.0,L
2020-06-04 21:05:00,94495.66,46.69,31.21,1.0,L
2020-06-04 21:10:00,94498.83,45.35,31.23,1.0,E
2020-06-04 21:15:00,94497.59,45.89,31.16,1.0,E
2020-06-04 21:20:00,94503.56,46.13,31.1,1.0,L
2020-06-04 21:25:00,94508.34,46.21,31.09,1.0,L
2020-06-04 21:30:00,94517.67,45.39,31.13,1.0,L
2020-06-04 21:35:00,94523.85,45.86,31.06,1.0,L
2020-06-04 21:40:00,94532.78,45.22,31.09,1.0,L
2020-06-04 21:45:00,94539.5,47.04,31.17,1.0,L
2020-06-04 21:50:00,94533.25,47.06,31.13,1.0,L
2020-06-04 21:55:00,94541.34,48.58,31.09,1.0,L
2020-06-04 22:00:00,94549.66,49.72,31.23,1.0,L
2020-06-04 22:05:00,94548.95,54.02,31.21,1.0,L
2020-06-04 22:10:00,94559.02,53.24,31.2,0.0,E
2020-06-04 22:15:00,94557.36,53.96,31.28,0.0,E
2020-06-04 22:20:00,94561.9,55.03,31.36,1.0,E
2020-06-04 22:25:00,94555.63,56.41,31.46,1.0,E
2020-06-04 22:30:00,94552.89,56.47,31.5,1.0,E
2020-06-04 22:35:00,94565.0,56.87,31.52,1.0,E
2020-06-04 22:40:00,94563.48,56.49,31.56,1.0,L
2020-06-04 22:45:00,94569.56,56.65,31.58,1.0,L
2020-06-04 22:50:00,94583.69,56.72,31.62,1.0,L
2020-06-04 22:55:00,94582.53,56.38,31.75,1.0,L
2020-06-04 23:00:00,94586.27,57.45,31.83,1.0,M
2020-06-04 23:05:00,94590.67,56.7,31.91,1.0,M
