date,pre,hum,tem,occ
2019-09-18 19:23:30,95014.42,56.19,27.86,M
2019-09-24 19:04:30,94898.1,57.52,28.88,H
2019-10-02 20:31:00,95175.69,60.96,27.13,L
2019-09-23 17:46:00,95233.23,55.39,26.84,H
2019-09-23 17:37:00,95243.16,52.29,27.44,H
2019-09-23 17:45:30,95236.92,55.51,26.84,H
2019-10-01 11:36:30,95364.73,56.48,28.45,M
2019-09-25 12:14:30,95236.67,55.54,27.48,L
2019-10-01 11:29:00,95359.17,58.47,27.93,M
2019-09-24 19:13:30,94914.75,56.46,29.33,H
2019-09-18 19:08:30,95007.66,58.21,26.89,M
2019-09-24 19:05:30,94909.77,55.56,29.33,H
2019-09-25 12:19:00,95240.48,55.63,27.41,L
2019-10-02 20:35:30,95178.92,60.54,27.16,L
2019-09-24 19:04:00,94910.67,56.35,29.24,H
2019-09-24 11:48:30,95356.97,58.35,27.3,M
2019-09-23 13:59:00,95440.95,56.57,28.25,M
2019-09-24 16:11:30,94979.75,53.46,28.55,M
