date,pre,hum,tem,occ
2019-09-24 11:56:00,95360.97,59.22,27.23,M
2019-09-24 15:58:00,94991.85,54.86,28.53,M
2019-09-24 16:07:00,94985.01,53.59,28.77,M
2019-09-25 12:24:00,95235.89,55.72,27.37,L
2019-09-18 19:16:00,95012.31,57.85,27.08,M
2019-10-01 11:25:00,95356.1,62.57,27.14,M
2019-10-01 11:40:00,95364.76,56.13,28.56,M
2019-09-18 19:18:00,95014.06,56.94,27.68,M
2019-09-18 19:04:00,95005.7,59.44,27.11,M
2019-09-24 16:14:00,94973.91,52.47,28.54,M
2019-10-01 11:41:00,95362.15,56.09,28.59,M
2019-09-23 17:46:00,95231.31,55.65,26.83,H
2019-09-18 19:15:00,95011.12,58.41,26.86,M
2019-09-25 12:09:00,95245.86,54.88,27.66,L
2019-09-24 19:07:00,94907.23,54.33,29.61,H
2019-09-23 17:35:00,95235.14,51.88,27.91,H
2019-09-24 11:45:00,95355.99,57.63,27.48,M
2019-09-23 17:41:00,95241.97,54.83,26.91,H
2019-10-02 20:44:00,95196.62,59.46,27.25,L
2019-09-24 11:53:00,95357.92,58.84,27.26,M
2019-09-18 19:05:00,95004.48,59.32,27.03,M
2019-09-25 12:10:00,95247.93,54.93,27.65,L
2019-10-01 11:31:00,95358.46,57.4,28.18,M
2019-09-23 17:42:00,95239.56,54.78,26.91,H
2019-09-24 19:10:00,94910.32,56.01,29.56,H
2019-09-25 12:22:00,95238.39,55.56,27.34,L
2019-10-01 11:42:00,95359.84,55.91,28.59,M
2019-09-18 19:21:00,95013.69,55.76,27.77,M
2019-09-23 17:38:00,95245.54,53.2,27.17,H
2019-09-25 12:23:00,95236.85,55.5,27.31,L
2019-09-23 17:53:00,95242.25,56.78,26.82,H
2019-10-01 11:27:00,95362.29,59.7,27.7,M
2019-09-25 12:18:00,95241.69,55.64,27.44,L
2019-09-23 17:33:00,95231.22,52.78,28.67,H
2019-09-23 14:02:00,95443.63,55.53,27.68,M
2019-09-24 19:19:00,94919.64,56.45,29.55,H
2019-09-23 14:05:00,95432.09,55.98,27.47,M
2019-10-01 11:35:00,95363.86,56.48,28.44,M
2019-09-25 12:17:00,95238.57,55.89,27.45,L
2019-10-02 20:28:00,95173.14,61.05,27.1,L
2019-09-23 14:06:00,95428.44,56.36,27.39,M
2019-10-01 11:28:00,95359.97,58.89,27.87,M
2019-10-01 11:38:00,95365.5,56.0,28.48,M
2019-10-01 11:33:00,95362.22,56.8,28.3,M
2019-09-23 14:03:00,95442.29,55.56,27.6,M
2019-09-24 19:04:00,94905.39,56.92,29.06,H
2019-09-24 16:05:00,94981.38,54.13,28.56,M
2019-09-24 16:02:00,94993.92,53.34,28.82,M
2019-09-24 19:20:00,94913.34,56.26,29.69,H
2019-10-01 11:34:00,95363.75,56.58,28.38,M
2019-10-02 20:43:00,95193.75,59.47,27.23,L
2019-09-24 12:04:00,95343.08,60.71,27.91,M
2019-09-24 16:00:00,94988.16,54.48,28.69,M
2019-09-23 13:59:00,95440.87,55.07,28.23,M
2019-09-24 16:04:00,94984.34,53.32,28.7,M
2019-10-02 20:38:00,95188.86,59.8,27.29,L
2019-10-02 20:40:00,95190.03,59.85,27.26,L
2019-09-23 17:39:00,95241.68,53.82,27.01,H
2019-09-24 11:46:00,95355.62,57.82,27.44,M
2019-10-01 11:26:00,95358.9,62.24,27.5,M
2019-09-24 16:11:00,94979.64,53.26,28.55,M
2019-09-24 11:58:00,95360.29,59.43,27.18,M
2019-09-24 16:10:00,94982.23,53.31,28.53,M
2019-09-23 17:36:00,95240.97,51.85,27.6,H
2019-09-23 13:47:00,95211.17,59.6,25.91,M
2019-09-18 19:13:00,95008.03,58.37,26.76,M
2019-09-24 19:08:00,94909.07,53.93,29.73,H
2019-09-24 11:55:00,95359.25,59.15,27.25,M
2019-09-25 12:07:00,95241.49,57.51,27.37,L
2019-09-23 17:47:00,95230.7,55.95,26.8,H
2019-10-02 20:41:00,95190.25,59.55,27.26,L
