date,pre,hum,tem,occ
2020-06-04 12:10:00,94676.91,60.09,30.75,L
2020-05-29 01:20:00,95476.55,52.4,30.69,L
2020-06-04 13:00:00,94647.08,60.21,30.8,L
2020-05-27 01:10:00,94874.6,59.58,28.39,L
2020-05-27 01:50:00,94840.91,58.41,29.11,L
2020-05-28 09:55:00,94821.02,60.88,30.13,L
2020-05-28 04:40:00,94616.54,56.46,30.99,L
2020-05-27 01:35:00,94852.05,59.92,28.21,L
2020-05-25 20:20:00,93848.19,42.57,32.5,L
2020-05-29 06:15:00,95031.33,53.66,30.92,L
2020-06-04 21:35:00,94523.85,45.86,31.06,L
2020-05-14 22:10:00,94303.63,56.11,30.93,L
2020-06-01 03:35:00,95073.94,58.67,29.71,L
2020-05-28 07:05:00,94615.06,57.89,30.57,L
2020-05-29 05:30:00,95026.62,53.27,31.02,L
2020-06-04 19:25:00,94406.62,52.5,31.47,M
2020-05-25 23:40:00,94206.61,51.22,32.39,H
2020-06-04 21:15:00,94497.59,45.89,31.16,E
2020-06-01 05:25:00,95048.54,57.43,29.46,L
2020-06-01 08:35:00,95178.56,67.36,25.59,E
2020-06-01 11:00:00,95239.45,62.01,28.31,E
2020-05-26 02:35:00,94210.61,55.24,30.53,L
2020-05-26 02:15:00,94257.2,52.42,31.4,L
2020-05-31 19:35:00,94912.25,51.95,30.4,M
2020-05-29 01:30:00,95434.75,51.41,31.06,L
2020-06-04 11:05:00,94696.09,60.16,30.55,L
2020-05-26 00:00:00,94309.47,51.66,31.58,M
2020-05-25 19:10:00,93756.67,49.07,32.49,M
2020-05-14 22:25:00,94310.33,56.34,30.89,L
2020-05-29 04:45:00,95129.1,53.19,31.09,L
2020-06-04 14:55:00,94525.24,53.86,30.86,E
2020-06-01 08:20:00,95151.48,66.71,25.58,E
2020-05-29 01:50:00,95345.49,50.74,30.94,L
2020-05-27 05:35:00,94725.3,56.2,29.65,L
2020-05-28 10:45:00,94848.73,58.89,30.3,L
2020-05-28 12:15:00,94876.47,55.81,30.44,E
2020-06-04 10:10:00,94698.47,61.2,30.1,E
2020-05-28 02:55:00,94420.09,55.04,31.03,L
2020-06-01 10:55:00,95235.11,62.92,28.07,E
2020-05-25 18:05:00,93816.88,46.3,31.86,L
2020-05-28 05:15:00,94713.29,56.85,30.91,L
2020-05-25 17:15:00,93864.87,47.7,32.2,L
2020-06-04 12:25:00,94674.25,59.73,30.66,L
2020-06-04 05:05:00,94573.47,59.3,30.53,L
2020-06-01 03:30:00,95080.44,58.77,29.72,L
2020-05-28 03:40:00,94415.94,55.49,31.03,L
2020-06-01 03:55:00,95079.8,58.71,29.7,L
2020-06-04 21:20:00,94503.56,46.13,31.1,L
2020-06-01 09:50:00,95252.43,63.53,27.74,E
2020-06-01 09:40:00,95252.45,65.29,27.13,E
2020-06-04 20:30:00,94472.69,54.2,31.52,L
2020-06-01 11:25:00,95231.36,60.8,28.72,L
2020-05-27 05:00:00,94746.2,56.35,29.7,L
2020-05-29 03:10:00,94993.5,52.19,31.08,L
2020-05-27 07:55:00,94784.57,62.36,27.21,E
2020-05-25 16:05:00,93933.44,51.94,32.37,M
2020-05-28 23:40:00,94995.9,42.08,31.8,L
