date,pre,hum,tem,occ
2019-09-25 12:16:30,95238.38,55.75,27.45,L
2019-09-24 16:05:30,94985.89,54.23,28.52,M
2019-09-25 12:10:00,95248.09,54.81,27.64,L
2019-09-24 16:06:00,94988.27,53.8,28.64,M
2019-09-23 17:43:30,95237.29,55.08,26.87,H
2019-10-02 20:47:30,95200.22,59.1,27.25,L
2019-09-24 11:49:00,95359.15,58.49,27.26,M
2019-10-02 20:47:00,95200.79,59.0,27.25,L
2019-10-02 20:37:30,95185.21,59.79,27.34,L
2019-09-24 11:45:00,95356.01,57.65,27.49,M
2019-09-24 16:00:00,94989.24,54.34,28.74,M
2019-09-24 16:04:00,94985.21,53.16,28.74,M
2019-09-24 16:01:30,94995.27,54.02,28.72,M
2019-09-18 19:12:00,95006.16,58.65,26.84,M
2019-09-24 19:18:00,94916.39,57.95,29.32,H
2019-09-23 17:39:30,95241.73,53.94,26.99,H
2019-09-24 11:44:30,95358.26,57.95,27.5,M
2019-09-25 12:21:00,95238.84,55.72,27.34,L
2019-09-25 12:11:00,95247.65,55.1,27.65,L
2019-09-24 12:04:00,95344.58,61.27,27.63,M
2019-09-25 12:18:00,95241.75,55.63,27.45,L
2019-09-18 19:06:00,95005.59,58.41,27.0,M
2019-09-23 17:50:00,95236.93,56.57,26.81,H
2019-09-25 12:14:00,95237.34,55.56,27.5,L
2019-09-23 14:06:00,95428.59,56.18,27.4,M
2019-09-23 17:35:30,95235.86,51.37,27.88,H
2019-10-02 20:44:00,95196.01,59.52,27.26,L
2019-09-24 19:05:00,94911.63,56.03,29.23,H
2019-09-24 16:02:30,94992.66,53.15,28.83,M
2019-10-01 11:39:00,95364.6,56.23,28.52,M
2019-10-01 11:24:00,95356.0,60.87,26.87,M
2019-09-24 19:20:00,94914.46,56.49,29.73,H
2019-10-02 20:37:00,95184.48,59.86,27.41,L
2019-09-18 19:24:00,95005.73,55.89,27.98,M
2019-09-24 11:46:00,95355.53,57.84,27.46,M
2019-09-18 19:10:30,95006.29,59.23,26.83,M
2019-09-24 11:43:30,95352.87,59.52,27.38,M
2019-09-25 12:26:30,95232.02,55.42,27.33,L
2019-09-18 19:05:30,95004.61,58.9,27.04,M
2019-09-25 12:09:00,95245.5,54.99,27.67,L
2019-09-24 11:52:30,95359.88,59.08,27.23,M
2019-09-18 19:16:00,95011.68,58.0,27.0,M
2019-09-18 19:19:00,95013.75,56.43,27.85,M
2019-09-23 17:40:30,95242.01,54.4,26.88,H
2019-09-24 19:02:00,94907.21,56.33,29.18,H
2019-09-24 19:00:00,94905.53,58.54,29.03,H
2019-10-02 20:36:00,95181.75,60.36,27.18,L
2019-10-01 11:31:00,95357.85,57.44,28.15,M
2019-09-25 12:17:00,95237.75,55.92,27.45,L
2019-09-18 19:13:30,95008.19,58.15,26.73,M
2019-10-01 11:40:00,95364.6,56.05,28.57,M
2019-10-01 11:41:00,95363.06,56.18,28.58,M
2019-09-24 16:16:30,94968.98,52.35,28.55,M
2019-10-02 20:29:30,95173.94,60.76,27.15,L
2019-09-23 17:42:00,95240.17,54.8,26.93,H
2019-09-23 14:01:00,95440.28,54.83,27.89,M
2019-09-18 19:05:00,95004.35,59.72,27.02,M
2019-09-18 19:09:30,94997.48,60.57,26.76,M
2019-09-24 11:42:00,95352.63,58.07,27.38,M
2019-09-25 12:23:00,95237.79,55.55,27.31,L
2019-09-23 17:45:00,95233.96,55.36,26.84,H
2019-09-18 19:09:00,95002.81,58.63,26.75,M
2019-09-18 19:22:00,95010.14,55.75,27.84,M
2019-10-02 20:40:30,95190.04,59.83,27.27,L
2019-09-23 14:04:30,95433.51,55.81,27.51,M
2019-09-18 19:24:30,95001.62,55.04,27.66,M
2019-09-18 19:11:00,95005.56,58.67,26.85,M
2019-09-24 16:03:00,94990.48,53.19,28.79,M
2019-09-23 14:00:30,95441.54,54.91,27.98,M
2019-09-24 19:12:30,94915.91,56.69,29.31,H
2019-10-01 11:28:00,95359.91,59.11,27.83,M
2019-10-01 11:27:30,95360.88,59.58,27.74,M
2019-10-02 20:39:00,95190.51,59.73,27.26,L
2019-10-02 20:31:30,95178.31,60.7,27.13,L
2019-10-02 20:45:30,95195.59,59.22,27.25,L
2019-09-24 11:51:30,95360.03,58.98,27.21,M
2019-09-24 19:19:00,94918.64,56.39,29.5,H
2019-10-01 11:25:00,95357.17,62.14,27.04,M
2019-09-23 14:06:30,95428.28,56.54,27.37,M
2019-09-25 12:25:00,95235.48,55.55,27.37,L
2019-10-01 11:32:30,95360.25,57.51,28.32,M
2019-09-24 11:55:00,95359.57,59.15,27.25,M
2019-09-24 19:01:30,94907.67,56.61,29.12,H
2019-09-18 19:15:30,95011.05,58.17,26.88,M
2019-09-23 13:56:00,95439.36,55.57,28.36,M
2019-09-18 19:04:00,95005.09,59.26,27.13,M
2019-09-24 19:08:30,94909.48,53.83,29.77,H
2019-10-01 11:38:00,95366.05,55.84,28.47,M
2019-09-23 17:51:00,95241.15,56.68,26.81,H
2019-09-24 16:14:30,94973.77,52.45,28.56,M
2019-09-25 12:21:30,95240.06,55.65,27.36,L
2019-09-23 17:49:00,95229.46,56.37,26.82,H
2019-10-02 20:35:00,95180.56,60.51,27.17,L
2019-09-23 17:49:30,95235.03,56.39,26.81,H
2019-10-01 11:43:30,95358.82,56.04,28.61,M
2019-09-24 16:10:00,94982.75,53.26,28.56,M
2019-09-23 17:36:30,95241.31,52.09,27.52,H
2019-09-23 13:59:30,95441.03,54.49,28.19,M
2019-09-24 19:11:30,94915.08,56.38,29.45,H
2019-09-25 12:07:00,95236.36,58.41,27.24,L
2019-09-24 15:59:30,94990.94,54.36,28.67,M
2019-09-24 15:57:00,94997.16,55.85,28.41,M
2019-09-24 16:15:30,94974.96,52.27,28.6,M
2019-09-24 11:55:30,95358.93,59.16,27.25,M
2019-10-02 20:30:00,95175.4,60.84,27.12,L
2019-10-02 20:48:00,95199.49,59.16,27.26,L
2019-09-25 12:24:30,95235.1,55.58,27.38,L
2019-09-24 19:09:30,94904.55,56.08,29.88,H
2019-09-23 17:44:00,95235.45,55.18,26.87,H
2019-09-24 11:50:30,95360.42,58.81,27.21,M
2019-10-01 11:40:30,95364.92,56.22,28.55,M
2019-10-02 20:34:30,95181.6,60.53,27.15,L
2019-09-23 17:47:30,95229.93,56.04,26.79,H
2019-09-23 17:43:00,95236.98,55.05,26.89,H
2019-09-25 12:27:00,95231.63,55.52,27.36,L
2019-09-24 11:49:30,95357.26,58.62,27.26,M
2019-10-01 11:36:00,95364.42,56.52,28.44,M
2019-09-23 14:04:00,95436.39,55.52,27.57,M
2019-09-25 12:22:00,95239.04,55.51,27.35,L
2019-10-02 20:29:00,95174.0,60.91,27.14,L
2019-09-23 13:47:00,95211.17,59.6,25.91,M
2019-09-24 11:42:30,95354.02,56.56,27.3,M
2019-10-01 11:27:00,95363.65,59.82,27.66,M
2019-10-02 20:28:00,95172.9,60.93,27.09,L
2019-09-18 19:23:00,95013.41,55.84,27.92,M
2019-09-23 14:02:00,95443.82,55.61,27.71,M
2019-10-01 11:41:30,95361.24,56.01,28.59,M
2019-09-24 11:54:00,95357.49,58.6,27.25,M
2019-10-01 11:35:30,95364.13,56.46,28.44,M
2019-09-18 19:18:00,95013.28,57.18,27.59,M
2019-09-24 16:17:00,94960.38,55.39,28.61,M
2019-09-24 16:07:00,94985.91,53.66,28.76,M
2019-09-24 16:01:00,94996.2,54.54,28.6,M
2019-09-25 12:15:30,95237.9,55.89,27.51,L
2019-09-24 19:09:00,94910.69,53.75,29.83,H
2019-09-18 19:19:30,95008.99,56.27,27.9,M
2019-09-18 19:20:00,95012.83,55.95,27.79,M
2019-09-24 11:53:30,95357.58,58.71,27.28,M
2019-09-24 19:00:30,94909.99,57.26,29.04,H
2019-10-02 20:36:30,95182.79,61.29,27.41,L
2019-10-01 11:34:30,95364.87,56.54,28.4,M
2019-10-02 20:32:30,95179.4,60.71,27.12,L
2019-09-24 15:59:00,94993.05,54.41,28.6,M
2019-10-01 11:33:00,95361.87,56.89,28.31,M
2019-10-02 20:46:30,95199.25,59.09,27.24,L
2019-09-24 16:14:00,94974.05,52.5,28.52,M
2019-09-23 17:51:30,95244.59,56.85,26.82,H
2019-09-24 19:06:30,94908.67,54.63,29.55,H
2019-09-25 12:15:00,95238.33,55.87,27.51,L
2019-09-24 11:47:30,95353.32,58.33,27.34,M
2019-09-25 12:26:00,95231.76,55.42,27.34,L
2019-09-23 17:38:00,95246.34,53.06,27.21,H
2019-09-18 19:16:30,95012.93,57.7,27.15,M
2019-09-24 16:08:00,94977.77,53.56,28.73,M
2019-10-02 20:41:30,95191.06,59.46,27.26,L
2019-09-24 16:12:30,94978.02,53.64,28.35,M
2019-10-02 20:42:30,95190.99,59.5,27.2,L
2019-09-18 19:23:30,95012.76,55.65,27.96,M
2019-09-24 19:04:30,94906.9,57.27,28.91,H
2019-10-02 20:31:00,95176.76,61.06,27.15,L
2019-09-23 17:46:00,95231.64,55.65,26.83,H
2019-09-23 17:37:00,95241.54,52.33,27.39,H
2019-09-23 17:45:30,95232.38,55.44,26.84,H
2019-10-01 11:36:30,95365.04,56.35,28.46,M
2019-09-25 12:14:30,95235.68,55.61,27.49,L
2019-10-01 11:29:00,95358.8,58.35,27.96,M
2019-09-24 19:13:30,94917.2,57.03,29.25,H
2019-09-18 19:08:30,95005.84,58.15,26.81,M
2019-09-24 19:05:30,94910.02,55.31,29.39,H
2019-09-25 12:19:00,95239.77,55.53,27.39,L
2019-10-02 20:35:30,95179.79,60.45,27.16,L
2019-09-24 19:04:00,94903.89,56.58,29.2,H
2019-09-24 11:48:30,95355.83,58.49,27.3,M
2019-09-23 13:59:00,95440.71,55.64,28.27,M
2019-09-24 16:11:30,94978.86,53.26,28.56,M
