date,pre_mean,hum_mean,hum_std,tem_mean,diff_mean,occ
2020-05-28 11:27:50,94812.51099999998,58.485,0.008498365855991336,30.516000000000002,27.968999999999998,L
2020-05-28 11:28:00,94812.102,58.451,0.012866839377084414,30.516999999999996,27.934000000000005,L
2020-05-28 11:28:10,94810.93714285715,58.43714285714286,0.01889822365046318,30.50285714285715,27.93428571428571,L
2020-05-28 11:28:20,94813.76888888888,58.46111111111111,0.010540925533895663,30.481111111111105,27.980000000000004,L
2020-05-28 11:28:30,94811.584,58.496,0.012649110640676725,30.48,28.016000000000002,L
2020-05-28 11:28:40,94811.968,58.50999999999999,0.008164965809281388,30.476,28.033999999999992,L
2020-05-28 11:28:50,94811.639,58.55400000000001,0.018973665961012687,30.454999999999995,28.099000000000014,L
2020-05-28 11:29:00,94811.048,58.581999999999994,0.014757295747450574,30.458000000000006,28.123999999999988,E
2020-05-28 11:29:10,94812.62500000001,58.55100000000001,0.01911950719960151,30.482999999999997,28.068000000000012,E
2020-05-28 11:29:20,94812.34899999999,58.49100000000001,0.021832697191750638,30.5,27.991000000000007,E
2020-05-28 11:29:30,94813.36600000001,58.459,0.019692073983656518,30.494000000000007,27.964999999999996,E
2020-05-28 11:29:40,94815.149,58.485,0.020682789409983294,30.476,28.009,E
2020-05-28 11:29:50,94814.18499999998,58.513999999999996,0.00966091783079331,30.471000000000004,28.042999999999992,E
2020-05-28 11:30:00,94812.12100000001,58.510000000000005,0.008164965809276335,30.481,28.029000000000003,E
2020-05-28 11:30:10,94813.181,58.48700000000001,0.01059349905471419,30.494999999999997,27.99200000000001,E
2020-05-28 11:30:20,94812.30111111113,58.44444444444444,0.01424000624219684,30.51777777777778,27.926666666666662,E
2020-05-28 11:30:30,94811.79125,58.42124999999999,0.018850918886277886,30.529999999999998,27.891249999999996,E
2020-05-28 11:30:40,94813.65099999998,58.36900000000001,0.011005049346143731,30.54,27.829000000000008,E
2020-05-28 11:30:50,94814.075,58.35100000000001,0.003162277660168125,30.534000000000002,27.81700000000001,E
2020-05-28 11:31:00,94814.965,58.371,0.00737864787372969,30.520999999999997,27.850000000000005,E
2020-05-28 11:31:10,94815.81899999999,58.378,0.010327955589886684,30.526,27.852,E
2020-05-28 11:31:20,94816.113,58.4,0.014142135623734061,30.528999999999996,27.871000000000002,E
2020-05-28 11:31:30,94816.80000000002,58.41888888888889,0.017638342073766355,30.535555555555554,27.883333333333333,E
2020-05-28 11:31:40,94818.367,58.37800000000001,0.020439612955680884,30.54,27.838000000000008,E
2020-05-28 11:31:50,94818.544,58.375,0.005270462766949959,30.53499999999999,27.84000000000001,E
