date,pre_mean,pre_std,hum_mean,hum_std,tem_mean,occ
2020-05-14 21:13:50,94267.62299999999,1.060199666728994,54.63499999999999,0.06276056794587516,31.005999999999993,L
2020-05-14 21:14:00,94267.019,1.3019681682384254,54.521,0.1519100611107345,31.019,L
2020-05-14 21:14:10,94267.769,1.5278630683246504,54.117000000000004,0.05056349144062892,31.026,L
2020-05-14 21:14:20,94267.52,1.510702559146311,54.122,0.013165611772084146,31.031,L
2020-05-14 21:14:30,94269.07,0.7273544146040979,54.24300000000001,0.07789594198530479,31.041999999999994,L
2020-05-14 21:14:40,94268.78700000001,1.6267216520743168,54.30300000000001,0.10863291909504907,31.036,L
2020-05-14 21:14:50,94268.71399999999,1.3792526156516494,54.745000000000005,0.07863417408056878,31.038999999999998,L
2020-05-14 21:15:00,94270.28200000002,0.9117602023901918,54.74499999999999,0.1430034964607493,31.037,L
2020-05-14 21:15:10,94272.006,1.2314147238897692,54.42800000000001,0.06646636576328116,31.036,L
2020-05-14 21:15:20,94270.334,1.4140265595494308,54.68599999999999,0.25259541651511513,31.041999999999994,L
2020-05-14 21:15:30,94270.80666666667,1.1720708169720946,54.874444444444435,0.09501461875826006,31.041111111111107,L
2020-05-14 21:15:40,94272.59100000001,0.8752326674804585,55.211,0.19524628321970885,31.04,L
2020-05-14 21:15:50,94273.54500000001,1.3423300637299096,55.230000000000004,0.2679552201394881,31.050000000000004,L
2020-05-14 21:16:00,94273.39700000001,1.7986232389108185,54.815,0.07412451985978798,31.032999999999998,L
2020-05-14 21:16:10,94271.80600000001,1.4689920958873128,54.798,0.028982753492378648,31.010999999999996,L
2020-05-14 21:16:20,94273.095,1.240754698649279,54.43399999999999,0.17544863129196428,31.008,L
2020-05-14 21:16:30,94273.48,1.317253033988703,54.45700000000001,0.07860590874030388,31.0,L
2020-05-14 21:16:40,94273.84599999999,0.9801383122329552,54.669,0.026853512081495477,31.008999999999997,L
2020-05-14 21:16:50,94272.965,1.219510375336267,54.95899999999999,0.22898083374427586,31.008,L
2020-05-14 21:17:00,94273.313,1.5173591825574722,54.821000000000005,0.163533890473304,31.012999999999998,L
2020-05-14 21:17:10,94273.10699999999,1.0702652838303524,55.075,0.11568635759385393,31.022000000000002,L
2020-05-14 21:17:20,94273.025,1.8612495802547981,55.084,0.1824646084404658,31.023000000000003,L
2020-05-14 21:17:30,94268.46100000001,2.3778909889970805,54.95,0.1684570502465762,31.013999999999992,L
2020-05-14 21:17:40,94267.73799999998,1.0623537807912398,55.239999999999995,0.10883218478209705,31.026,L
2020-05-14 21:17:50,94269.443,1.603143093357314,54.952999999999996,0.05812821078348053,31.029999999999994,L
2020-05-14 21:18:00,94271.47100000002,0.9901116659819231,54.81200000000001,0.03359894178227637,31.016999999999996,L
2020-05-14 21:18:10,94271.884,1.228939922589581,54.79,0.024494897427830675,31.014000000000003,L
2020-05-14 21:18:20,94272.545,1.1996411500510835,54.80800000000001,0.013165611772090658,31.003999999999998,L
2020-05-14 21:18:30,94272.23700000001,1.5515157463317242,54.80400000000001,0.011737877907771695,30.997000000000003,L
2020-05-14 21:18:40,94271.45777777777,0.9952986709769222,54.85333333333333,0.014999999999996733,30.987777777777776,L
2020-05-14 21:18:50,94272.629,1.7799778400615256,54.846000000000004,0.01349897115420984,30.988000000000007,L
2020-05-14 21:19:00,94273.16400000002,1.3088858705899384,54.855000000000004,0.005270462766946549,30.989000000000004,L
2020-05-14 21:19:10,94274.103,1.3146190829746616,54.85200000000001,0.004216370213557885,30.990000000000002,L
2020-05-14 21:19:20,94275.47,0.7647657593453513,54.864999999999995,0.005270462766948059,30.992,L
2020-05-14 21:19:30,94276.905,1.1898576011854831,54.873000000000005,0.009486832980506258,30.987000000000002,L
2020-05-14 21:19:40,94276.407,1.6548786461046532,54.888999999999996,0.008755950357706963,30.982,L
2020-05-14 21:19:50,94276.148,1.6685575939830801,54.90499999999999,0.005270462766948309,30.981,L
2020-05-14 21:20:00,94274.128,1.8300625368807064,54.927,0.0048304589153976285,30.970999999999997,L
2020-05-14 21:20:10,94273.78,1.5169999633766358,54.94199999999999,0.010327955589889264,30.951999999999998,L
2020-05-14 21:20:20,94274.063,1.9477111923676573,54.967000000000006,0.004830458915396183,30.951,L
2020-05-14 21:20:30,94272.54199999999,1.316314720895843,54.965999999999994,0.005163977794940896,30.957,L
2020-05-14 21:20:40,94272.489,1.0954192500254591,54.989999999999995,0.01632993161855057,30.947999999999997,L
2020-05-14 21:20:50,94272.99500000001,1.6444131003029485,55.02299999999999,0.008232726023489366,30.944,L
2020-05-14 21:21:00,94272.589,1.2184366121314203,55.029999999999994,0.009428090415820625,30.938000000000006,L
2020-05-14 21:21:10,94272.66500000001,2.004995151003808,55.03800000000001,0.007888106377463445,30.937,L
2020-05-14 21:21:20,94272.77900000001,1.6465077521138365,55.061,0.014491376746190322,30.92500000000001,L
2020-05-14 21:21:30,94271.88999999998,1.3520190662722285,55.07899999999999,0.005676462121975134,30.913000000000004,L
2020-05-14 21:21:40,94271.699,1.6863533964651158,55.08399999999999,0.005163977794945364,30.915000000000003,L
2020-05-14 21:21:50,94271.39300000001,1.3378677064624027,55.11600000000001,0.015055453054182289,30.901999999999997,L
2020-05-14 21:22:00,94270.39444444444,1.155098600883863,55.15777777777776,0.014813657362193953,30.901111111111113,L
2020-05-14 21:22:10,94270.843,1.8146811779971084,55.18499999999999,0.010801234497346561,30.9,L
2020-05-14 21:22:20,94270.771,1.684454741978951,55.19199999999999,0.007888106377464397,30.903000000000002,L
2020-05-14 21:22:30,94271.692,1.4775264615036712,55.16799999999999,0.0078881063774703,30.913000000000004,L
2020-05-14 21:22:40,94270.229,1.0122411877732824,55.141,0.013703203194060815,30.909,L
2020-05-14 21:22:50,94270.13399999999,1.4304249562791518,55.14,0.004714045207909054,30.907,L
2020-05-14 21:23:00,94270.23800000001,1.529762508795514,55.173,0.014181364924124735,30.907,L
2020-05-14 21:23:10,94271.719,1.1424773277576383,55.19799999999999,0.004216370213560994,30.910000000000004,L
2020-05-14 21:23:20,94270.70700000001,1.4586374920906096,55.197,0.0048304589153990805,30.911,L
2020-05-14 21:23:30,94269.44600000001,1.8953932456252194,55.187,0.011595018087281975,30.903999999999996,L
2020-05-14 21:23:40,94269.682,1.4581784679691203,55.19000000000001,0.014907119849999345,30.895999999999997,L
2020-05-14 21:23:50,94269.848,1.4143298373741295,55.205999999999996,0.0051639777949414505,30.895,L
2020-05-14 21:24:00,94270.267,1.2412453423911944,55.202999999999996,0.0048304589153950065,30.901000000000003,L
2020-05-14 21:24:10,94269.546,1.4071342035025025,55.197,0.008232726023486852,30.909,L
2020-05-14 21:24:20,94269.245,1.6350891922684685,55.20899999999999,0.0031622776601676187,30.907000000000004,L
2020-05-14 21:24:30,94270.562,1.7141100703706296,55.22099999999999,0.0242441287279566,30.910000000000004,L
2020-05-14 21:24:40,94270.244,1.0157996302775985,55.253,0.008232726023484902,30.901999999999997,L
2020-05-14 21:24:50,94270.72,1.248857255434808,55.253,0.004830458915396113,30.906,L
2020-05-14 21:25:00,94270.754,1.7290986733635996,55.25,0.006666666666664766,30.910000000000004,M
2020-05-14 21:25:10,94270.552,0.8984282571992747,55.26700000000001,0.014181364924119188,30.91400000000001,M
2020-05-14 21:25:20,94272.35666666667,1.2830822265160702,55.3,0.010000000000001431,30.917777777777783,M
2020-05-14 21:25:30,94272.08200000001,2.0221155039032395,55.35200000000001,0.042635405214182964,30.912,M
2020-05-14 21:25:40,94269.45300000001,1.4157373422396133,55.376,0.01505545305418355,30.910000000000004,M
2020-05-14 21:25:50,94269.084,1.3386079004380156,55.382000000000005,0.010327955589883444,30.912,M
2020-05-14 21:26:00,94270.291,1.9281969124906573,55.364999999999995,0.010801234497344167,30.922000000000008,M
2020-05-14 21:26:10,94271.289,2.0576170143592525,55.34800000000001,0.00421637021355691,30.92300000000001,M
2020-05-14 21:26:20,94271.56899999999,1.9899383016715095,55.379999999999995,0.029059326290272167,30.903,M
2020-05-14 21:26:30,94272.082,1.6377342071691368,55.38899999999999,0.01595131481867259,30.884999999999998,M
2020-05-14 21:26:40,94272.62299999999,1.7171232402544474,55.40999999999999,0.009428090415820087,30.880000000000003,M
2020-05-14 21:26:50,94274.535,0.44816291680375864,55.40899999999999,0.009944289260115183,30.883999999999997,M
2020-05-14 21:27:00,94274.62299999999,1.2890138349418818,55.43699999999999,0.0258413965910896,30.897,L
2020-05-14 21:27:10,94274.87100000001,1.518386936484022,55.46600000000001,0.005163977794939528,30.901,L
2020-05-14 21:27:20,94273.12299999999,0.9408276498229188,55.471000000000004,0.011972189997377827,30.906000000000006,L
2020-05-14 21:27:30,94274.56400000001,2.1510989439501493,55.462,0.01316561177208901,30.909000000000002,L
2020-05-14 21:27:40,94276.379,0.64431617497707,55.44500000000001,0.005270462766948268,30.916000000000007,L
2020-05-14 21:27:50,94274.865,0.8028317936467819,55.42900000000001,0.00567646212197858,30.92000000000001,L
2020-05-14 21:28:00,94276.043,1.1552974604901594,55.431999999999995,0.0042163702135578065,30.919000000000004,L
2020-05-14 21:28:10,94276.356,1.0714600630286695,55.432,0.01619327706865127,30.914000000000005,L
2020-05-14 21:28:20,94276.341,1.1433328474258693,55.43599999999999,0.005163977794943122,30.911,L
2020-05-14 21:28:30,94275.97800000002,1.5454578609561984,55.455,0.009718253158075667,30.909000000000002,L
2020-05-14 21:28:40,94277.10555555555,1.0778579580743273,55.46666666666667,0.004999999999999786,30.90888888888889,L
2020-05-14 21:28:50,94279.08300000001,1.9486750484470934,55.47400000000001,0.006992058987802207,30.906000000000006,L
2020-05-14 21:29:00,94278.033,1.5034186967606247,55.483000000000004,0.006749485577112987,30.901,L
2020-05-14 21:29:10,94276.72900000002,0.8212923420487055,55.479000000000006,0.005676462121975788,30.898000000000003,L
2020-05-14 21:29:20,94277.45899999999,2.1475952960361893,55.48100000000001,0.008755950357712214,30.889999999999993,L
2020-05-14 21:29:30,94277.658,1.6030720507818246,55.513,0.025841396591085173,30.866000000000003,L
2020-05-14 21:29:40,94276.638,1.2695213446212572,55.568,0.009189365834726338,30.861,L
2020-05-14 21:29:50,94277.187,1.179943972305531,55.57600000000001,0.025473297566057946,30.881999999999994,L
2020-05-14 21:30:00,94277.688,1.1870018253312877,55.56,0.030184617127124485,30.889999999999993,L
2020-05-14 21:30:10,94277.399,1.3804866291813742,55.532999999999994,0.01059349905471071,30.891,L
2020-05-14 21:30:20,94276.035,1.6293642250198355,55.544000000000004,0.010749676997733503,30.883,L
2020-05-14 21:30:30,94276.595,1.551932487077777,55.56700000000001,0.012516655570344783,30.889999999999993,L
2020-05-14 21:30:40,94278.053,1.013750462392167,55.547000000000004,0.0067494855771095845,30.9,L
2020-05-14 21:30:50,94278.197,1.2850512311426983,55.563,0.010593499054716087,30.883999999999997,L
2020-05-14 21:31:00,94278.1,1.2012493496344279,55.568000000000005,0.006324555320335353,30.889999999999993,L
2020-05-14 21:31:10,94278.21800000001,1.6116851084749177,55.571000000000005,0.003162277660168125,30.889999999999993,L
2020-05-14 21:31:20,94277.46399999999,1.2409422942970658,55.584,0.00516397779494785,30.889999999999993,L
2020-05-14 21:31:30,94277.48900000002,0.9969559223518566,55.580999999999996,0.005676462121976756,30.89099999999999,L
2020-05-14 21:31:40,94277.666,1.2820140404877403,55.576,0.010749676997731796,30.894999999999992,L
2020-05-14 21:31:50,94277.75111111111,1.636722673846753,55.621111111111105,0.01964971020425095,30.878888888888884,L
2020-05-14 21:32:00,94277.95799999998,1.0863987399758672,55.65099999999999,0.014491376746188403,30.875999999999998,L
2020-05-14 21:32:10,94279.02700000002,0.7114312647359526,55.61200000000001,0.009189365834726248,30.895,L
2020-05-14 21:32:20,94279.549,1.2415532386637238,55.61,0.008164965809275488,30.885999999999996,L
2020-05-14 21:32:30,94279.778,1.2308876652414522,55.632999999999996,0.013374935098490649,30.889999999999993,L
2020-05-14 21:32:40,94279.334,1.2697261297035396,55.623000000000005,0.006749485577106213,30.889999999999997,L
2020-05-14 21:32:50,94280.21299999999,1.3777280008905777,55.622,0.007888106377472571,30.888999999999992,L
2020-05-14 21:33:00,94279.44700000001,0.8560380313465836,55.613000000000014,0.008232726023486816,30.886999999999993,L
2020-05-14 21:33:10,94280.12999999998,0.7040991091847831,55.61,0.0047140452079091,30.884999999999998,L
2020-05-14 21:33:20,94280.031,1.33997885555582,55.609,0.005676462121973241,30.883,L
2020-05-14 21:33:30,94280.31599999998,0.8013072652461312,55.612,0.004216370213558248,30.883999999999997,L
2020-05-14 21:33:40,94279.18,1.2055704044139621,55.614,0.006992058987799921,30.889999999999993,L
2020-05-14 21:33:50,94278.44999999998,1.3071427704034897,55.605000000000004,0.018408935028642347,30.895,L
2020-05-14 21:34:00,94277.697,0.872570277334354,55.612,0.004216370213557406,30.889999999999993,L
2020-05-14 21:34:10,94277.372,1.3089334080360968,55.609,0.003162277660167307,30.898999999999994,L
2020-05-14 21:34:20,94277.403,1.9276874458427045,55.605000000000004,0.005270462766944769,30.901000000000003,L
2020-05-14 21:34:30,94275.975,1.4108015846017168,55.60200000000001,0.006324555320336439,30.9,L
2020-05-14 21:34:40,94278.209,1.0796650715210436,55.59800000000001,0.006324555320338756,30.899,L
2020-05-14 21:34:50,94278.525,1.908677552650277,55.59000000000001,0.004714045207910595,30.907,L
2020-05-14 21:35:00,94278.695,1.1960327940500555,55.58900000000001,0.0031622776601701566,30.912,L
2020-05-14 21:35:10,94276.45000000001,2.146730071527092,55.59111111111113,0.006009252125773557,30.91,L
2020-05-14 21:35:20,94276.005,1.1222323981942324,55.588999999999984,0.02183269719175041,30.910000000000004,L
2020-05-14 21:35:30,94276.71700000002,0.7592401171905254,55.572,0.006324555320335885,30.919000000000004,L
2020-05-14 21:35:40,94276.97899999999,1.1311100742244644,55.575,0.008498365855987348,30.920000000000005,L
2020-05-14 21:35:50,94277.173,0.8066260320355599,55.548,0.021499353995464415,30.92000000000001,L
2020-05-14 21:36:00,94277.94499999999,1.4719469344340965,55.56699999999999,0.0048304589153976285,30.917,L
2020-05-14 21:36:10,94279.41699999999,1.6626822372963508,55.573,0.008232726023485314,30.930000000000007,L
2020-05-14 21:36:20,94279.448,1.265076194455473,55.549,0.015238839267552888,30.939999999999998,L
2020-05-14 21:36:30,94281.315,1.633301020089824,55.549,0.009944289260118096,30.935000000000002,L
2020-05-14 21:36:40,94279.75099999997,1.0023134351211813,55.57199999999999,0.007888106377465879,30.939,L
2020-05-14 21:36:50,94278.653,1.2680785990366714,55.597000000000016,0.006749485577106574,30.948999999999995,L
2020-05-14 21:37:00,94278.64300000001,1.2990941288266387,55.60300000000001,0.004830458915395584,30.949999999999996,L
2020-05-14 21:37:10,94278.05300000001,1.103006497413386,55.63099999999999,0.011005049346149667,30.950999999999993,L
2020-05-14 21:37:20,94280.18299999999,1.46948252418885,55.64999999999999,0.00666666666666814,30.952999999999996,L
2020-05-14 21:37:30,94279.06399999998,1.1529305655117699,55.653,0.024060109910157848,30.959000000000003,L
2020-05-14 21:37:40,94279.64800000002,1.4543559093703204,55.665,0.008498365855990828,30.962,L
2020-05-14 21:37:50,94280.203,1.3366463007572307,55.64899999999999,0.003162277660168125,30.967000000000006,L
2020-05-14 21:38:00,94280.355,1.0399919871468903,55.641999999999996,0.006324555320336058,30.973000000000003,L
2020-05-14 21:38:10,94279.557,1.338664757636262,55.65099999999999,0.003162277660168125,30.968000000000007,L
2020-05-14 21:38:20,94281.26200000002,1.6541852643814774,55.664,0.013498971154209241,30.970000000000006,L
2020-05-14 21:38:30,94280.20000000001,2.2376661949480523,55.664444444444435,0.008819171036883164,30.962222222222223,L
2020-05-14 21:38:40,94282.288,1.1296489130109972,55.672000000000004,0.015491933384831113,30.958999999999996,L
2020-05-14 21:38:50,94280.41799999999,1.584955660088241,55.713,0.008232726023485303,30.946999999999996,L
2020-05-14 21:39:00,94279.41900000001,0.8249235654832033,55.730000000000004,0.004714045207913722,30.942,L
2020-05-14 21:39:10,94280.71199999998,1.2502604173161238,55.74300000000001,0.004830458915395153,30.949999999999996,L
2020-05-14 21:39:20,94281.24500000001,1.2956787153148852,55.74400000000001,0.005163977794939868,30.952999999999996,L
2020-05-14 21:39:30,94280.795,1.8841517395831955,55.73700000000001,0.013374935098491218,30.96,L
2020-05-14 21:39:40,94280.624,1.0243827409663078,55.76699999999998,0.016363916944846676,30.941000000000003,L
2020-05-14 21:39:50,94281.96299999999,1.147548594951983,55.827,0.011595018087285752,30.937,L
2020-05-14 21:40:00,94281.95300000001,1.726950105436753,55.819,0.013703203194069053,30.948999999999995,L
2020-05-14 21:40:10,94282.291,0.9639784460505493,55.818999999999996,0.015951314818674765,30.95199999999999,L
2020-05-14 21:40:20,94281.898,1.247903130145961,55.791999999999994,0.013165611772087707,30.96,L
2020-05-14 21:40:30,94283.244,1.7917849573385307,55.784000000000006,0.0051639777949433145,30.96,L
2020-05-14 21:40:40,94284.251,1.1052646741861862,55.79600000000001,0.01505545305418063,30.965999999999998,L
2020-05-14 21:40:50,94283.129,1.62260729828344,55.779999999999994,0.009428090415819016,30.964,L
2020-05-14 21:41:00,94282.14,1.1956309352536378,55.803,0.019465068427543496,30.950999999999993,L
2020-05-14 21:41:10,94283.12299999999,1.7047909614456895,55.844000000000015,0.009660917830791026,30.952999999999996,L
2020-05-14 21:41:20,94283.01800000001,1.028891528673674,55.82000000000001,0.008164965809278425,30.958,L
2020-05-14 21:41:30,94283.128,1.2932800676315777,55.807,0.013374935098492188,30.958,L
2020-05-14 21:41:40,94283.9,1.8064744670141255,55.81111111111111,0.003333333333332744,30.960000000000004,L
2020-05-14 21:41:50,94281.06500000002,1.6925080009614895,55.798,0.010327955589887217,30.96,L
2020-05-14 21:42:00,94282.85,2.465125644760857,55.82900000000002,0.023781411975645924,30.954,L
2020-05-14 21:42:10,94280.025,0.8581925450850706,55.851,0.015238839267547316,30.931000000000004,L
2020-05-14 21:42:20,94279.87600000002,1.5055394013082244,55.86400000000001,0.011737877907775916,30.934000000000005,L
2020-05-14 21:42:30,94280.93500000001,1.3605738168568664,55.85200000000001,0.006324555320337143,30.943,L
2020-05-14 21:42:40,94281.18599999999,2.255956067342326,55.836,0.0051639777949457335,30.945999999999998,L
2020-05-14 21:42:50,94281.122,0.9083782863530032,55.83299999999999,0.004830458915399291,30.949999999999996,L
2020-05-14 21:43:00,94280.796,1.1708895004307336,55.83800000000001,0.006324555320341025,30.950999999999993,L
2020-05-14 21:43:10,94282.469,1.4189076393136808,55.84300000000002,0.004830458915394224,30.952999999999996,L
2020-05-14 21:43:20,94282.51200000002,1.8795732376160796,55.84000000000002,0.0,30.951999999999998,L
2020-05-14 21:43:30,94281.894,1.4995199231748768,55.854000000000006,0.00699205898780252,30.950999999999993,L
2020-05-14 21:43:40,94283.69700000001,1.252961380974131,55.836,0.013498971154212133,30.956,L
2020-05-14 21:43:50,94281.48400000001,2.043619882028326,55.831,0.008755950357712778,30.948999999999995,L
2020-05-14 21:44:00,94282.066,1.48876682750246,55.85000000000001,0.0,30.945999999999998,L
2020-05-14 21:44:10,94279.403,1.3395774624047938,55.84900000000001,0.007378647873726122,30.949,L
2020-05-14 21:44:20,94280.374,1.5985006864097586,55.84600000000002,0.005163977794943481,30.947999999999997,L
2020-05-14 21:44:30,94281.468,1.3158588239031945,55.854000000000006,0.0084327404271192,30.949999999999996,L
2020-05-14 21:44:40,94281.961,1.0430239157783994,55.886,0.02366431913239756,30.944,L
2020-05-14 21:44:50,94281.068,0.8997876292658635,55.872,0.004216370213559941,30.940000000000005,L
2020-05-14 21:45:00,94283.24333333333,1.4400260414365549,55.87888888888889,0.0033333333333366924,30.938888888888886,L
2020-05-14 21:45:10,94283.001,1.219594194804331,55.875,0.005270462766949407,30.945,L
2020-05-14 21:45:20,94284.50399999999,1.8413352642945042,55.88399999999999,0.008432740427119794,30.942,L
2020-05-14 21:45:30,94282.701,0.7092319789679682,55.90500000000001,0.012692955176441896,30.939000000000004,L
2020-05-14 21:45:40,94284.05099999999,1.5183796187621292,55.89999999999999,0.011547005383793277,30.943,L
2020-05-14 21:45:50,94285.032,1.099523128950554,55.92599999999999,0.023664319132400382,30.936,L
2020-05-14 21:46:00,94284.737,1.272251285449664,55.92999999999999,0.0,30.925000000000004,L
2020-05-14 21:46:10,94284.09400000001,1.353014740825015,55.93599999999999,0.005163977794939528,30.92000000000001,L
2020-05-14 21:46:20,94284.82199999999,2.0522280575035587,55.931,0.0031622776601682077,30.92100000000001,L
2020-05-14 21:46:30,94283.754,1.0660227222917045,55.934000000000005,0.010749676997735817,30.914000000000005,L
2020-05-14 21:46:40,94284.562,1.3545052397232438,55.963,0.008232726023484743,30.920000000000005,L
2020-05-14 21:46:50,94285.111,1.5155303435503424,55.939,0.011005049346146357,30.927000000000003,L
2020-05-14 21:47:00,94283.46900000001,1.4378259050821502,55.93399999999999,0.0051639777949407965,30.92300000000001,L
2020-05-14 21:47:10,94285.63100000001,1.2596864689279934,55.922000000000004,0.0042163702135603704,30.93,L
2020-05-14 21:47:20,94285.155,1.0178108315798475,55.923,0.004830458915395493,30.938,L
2020-05-14 21:47:30,94288.51499999998,1.0464994558622593,55.952999999999996,0.01636391694484589,30.946999999999996,L
2020-05-14 21:47:40,94285.91600000001,1.2579100833431631,55.919000000000004,0.011972189997379316,30.945,L
2020-05-14 21:47:50,94288.383,0.6480406365842438,55.96600000000001,0.009660917830795415,30.956,L
2020-05-14 21:48:00,94287.653,1.5563921956467326,55.955999999999996,0.015055453054177685,30.944,L
2020-05-14 21:48:10,94285.972,1.1369041785094942,55.94599999999999,0.009660917830795078,30.934000000000005,L
2020-05-14 21:48:20,94286.3688888889,2.2312913550525986,55.976666666666674,0.008660254037842477,30.92666666666667,L
2020-05-14 21:48:30,94285.782,1.1891621700465382,55.992000000000004,0.013165611772088453,30.929000000000002,L
2020-05-14 21:48:40,94288.05900000001,1.2537450564859087,56.0,0.0,30.927000000000003,L
2020-05-14 21:48:50,94287.653,1.2259603945031907,56.011999999999986,0.009189365834728838,30.925000000000004,L
2020-05-14 21:49:00,94288.02900000001,1.672326722467246,56.05899999999999,0.020789954839354845,30.910000000000004,L
2020-05-14 21:49:10,94287.48999999999,1.0701609432430759,56.13100000000001,0.00567646212197886,30.913000000000004,L
2020-05-14 21:49:20,94288.08,1.3524792050180827,56.14,0.00816496580927529,30.912,L
2020-05-14 21:49:30,94286.76699999999,1.1737787980161907,56.160000000000004,0.03231786571611069,30.92000000000001,L
2020-05-14 21:49:40,94287.543,1.1319015465633615,56.19,0.02160246899469668,30.919000000000004,L
2020-05-14 21:49:50,94289.14300000001,1.5318547218573253,56.168000000000006,0.0042163702135614625,30.907,L
2020-05-14 21:50:00,94290.404,1.1389976099892751,56.186,0.017126976771551155,30.9,L
2020-05-14 21:50:10,94289.626,1.3057581875850939,56.208000000000006,0.018135294011644206,30.906,L
2020-05-14 21:50:20,94291.05200000001,0.8831232454577013,56.20399999999999,0.005163977794941137,30.909000000000002,L
2020-05-14 21:50:30,94291.673,1.3258963425221584,56.202999999999996,0.011595018087285889,30.918000000000006,L
2020-05-14 21:50:40,94291.31999999999,1.9263840623196489,56.150999999999996,0.011005049346143232,30.927000000000003,L
2020-05-14 21:50:50,94292.08499999999,1.1924414730520636,56.124,0.005163977794944883,30.922000000000008,L
2020-05-14 21:51:00,94293.419,1.685232921580103,56.11400000000001,0.0069920589878011506,30.92100000000001,L
2020-05-14 21:51:10,94293.153,2.0831335904261548,56.14999999999999,0.012472191289242426,30.918000000000006,L
2020-05-14 21:51:20,94292.96500000001,1.4800018768687242,56.14699999999999,0.009486832980504166,30.922000000000008,L
2020-05-14 21:51:30,94292.604,0.9233176893980845,56.122,0.013165611772092254,30.933000000000003,L
2020-05-14 21:51:40,94291.67222222223,1.9617452547256327,56.11222222222222,0.01201850425154825,30.938888888888886,L
2020-05-14 21:51:50,94291.82499999998,1.4702399653003262,56.10700000000001,0.012516655570348166,30.944,L
2020-05-14 21:52:00,94289.89199999999,1.5629516236233882,56.10300000000001,0.02002775851439772,30.945999999999998,L
2020-05-14 21:52:10,94290.066,1.267220931368893,56.159000000000006,0.0110050493461477,30.95,L
2020-05-14 21:52:20,94293.129,1.9993301656072706,56.11500000000001,0.010801234497345658,30.952999999999996,L
2020-05-14 21:52:30,94294.026,1.9301767334152815,56.089999999999996,0.02748737083745033,30.957,L
2020-05-14 21:52:40,94291.24600000001,2.087003167752888,56.04100000000001,0.008755950357708209,30.949999999999996,L
