Fecha,Presion,Altitud,Humedad,Temperatura,Ocupacion
23/09/2019 17:35,95239.23,519.47,51.32,27.82,H
23/09/2019 17:35,95238.55,519.53,51.43,27.82,H
23/09/2019 17:35,95239.7,519.43,51.49,27.81,H
23/09/2019 17:35,95239.08,519.48,51.57,27.8,H
23/09/2019 17:35,95238.41,519.54,51.53,27.8,H
23/09/2019 17:35,95238.34,519.55,51.52,27.8,H
23/09/2019 17:36,95238.84,519.5,51.44,27.77,H
23/09/2019 17:36,95240.69,519.34,51.41,27.74,H
23/09/2019 17:36,95240.34,519.37,51.39,27.71,H
23/09/2019 17:36,95241.11,519.3,51.39,27.71,H
23/09/2019 17:36,95242.12,519.22,51.44,27.71,H
23/09/2019 17:36,95240.43,519.36,51.46,27.7,H
23/09/2019 17:36,95241.23,519.29,51.53,27.68,H
23/09/2019 17:36,95241.45,519.27,51.66,27.67,H
23/09/2019 17:36,95240.01,519.4,51.71,27.68,H
23/09/2019 17:36,95240.62,519.35,51.75,27.69,H
23/09/2019 17:36,95241.22,519.29,51.78,27.7,H
23/09/2019 17:36,95240.88,519.32,51.74,27.7,H
23/09/2019 17:36,95241.07,519.31,51.66,27.69,H
23/09/2019 17:36,95240.39,519.37,51.61,27.67,H
23/09/2019 17:36,95241.62,519.26,51.58,27.67,H
23/09/2019 17:36,95237.81,519.59,51.57,27.66,H
23/09/2019 17:36,95241.5,519.27,51.58,27.67,H
23/09/2019 17:36,95239.04,519.49,51.59,27.66,H
23/09/2019 17:36,95241.95,519.23,51.62,27.67,H
23/09/2019 17:36,95241.05,519.31,51.6,27.65,H
23/09/2019 17:36,95243.23,519.12,51.61,27.65,H
23/09/2019 17:36,95242.36,519.49,51.68,27.64,H
23/09/2019 17:36,95238.41,519.54,51.67,27.64,H
23/09/2019 17:36,95240.33,519.37,51.63,27.62,H
23/09/2019 17:36,95238.59,519.52,51.63,27.62,H
23/09/2019 17:36,95240.55,519.35,51.69,27.63,H
23/09/2019 17:36,95240.5,519.36,51.75,27.63,H
23/09/2019 17:36,95241.73,519.25,51.73,27.63,H
23/09/2019 17:36,95240.05,519.49,51.73,27.63,H
23/09/2019 17:36,95239.45,519.45,51.73,27.64,H
23/09/2019 17:36,95237.82,519.59,51.7,27.63,H
23/09/2019 17:36,95237.86,519.59,51.67,27.61,H
23/09/2019 17:36,95238.75,519.51,51.66,27.6,H
23/09/2019 17:36,95240.81,519.33,51.69,27.59,H
23/09/2019 17:36,95241.67,519.25,51.75,27.58,H
23/09/2019 17:36,95240.59,519.35,51.83,27.57,H
23/09/2019 17:36,95243.42,519.1,51.86,27.54,H
23/09/2019 17:36,95238.89,519.5,51.9,27.53,H
23/09/2019 17:36,95238.63,519.52,51.97,27.54,H
23/09/2019 17:36,95239.45,519.45,51.99,27.54,H
23/09/2019 17:36,95240.73,519.34,52.01,27.53,H
23/09/2019 17:36,95240.56,519.35,52.06,27.53,H
23/09/2019 17:36,95244.49,519.01,52.1,27.54,H
23/09/2019 17:36,95244.04,519.05,52.1,27.54,H
23/09/2019 17:36,95243.73,519.08,52.11,27.53,H
23/09/2019 17:36,95243.84,519.07,52.13,27.53,H
23/09/2019 17:36,95239.36,519.46,52.15,27.51,H
23/09/2019 17:36,95242.54,519.18,52.25,27.51,H
23/09/2019 17:36,95241.77,519.25,52.35,27.52,H
23/09/2019 17:36,95239.09,519.48,52.26,27.49,H
23/09/2019 17:36,95242.94,519.14,52.2,27.49,H
23/09/2019 17:36,95242.88,519.15,52.23,27.48,H
23/09/2019 17:36,95242.77,519.16,52.22,27.48,H
23/09/2019 17:36,95243.05,519.13,52.26,27.48,H
23/09/2019 17:36,95243.22,519.12,52.31,27.48,H
23/09/2019 17:36,95242.38,519.19,52.31,27.48,H
23/09/2019 17:36,95241.3,519.29,52.35,27.47,H
23/09/2019 17:36,95238.37,519.54,52.42,27.47,H
23/09/2019 17:36,95240.66,519.34,52.41,27.46,H
23/09/2019 17:36,95243.78,519.07,52.37,27.46,H
23/09/2019 17:37,95243.16,519.12,52.29,27.44,H
23/09/2019 17:37,95242.87,519.15,52.28,27.43,H
23/09/2019 17:37,95241.58,519.26,52.29,27.43,H
23/09/2019 17:37,95239.63,519.43,52.32,27.43,H
23/09/2019 17:37,95240.23,519.38,52.35,27.43,H
23/09/2019 17:37,95241.19,519.3,52.36,27.43,H
23/09/2019 17:37,95240.13,519.39,52.37,27.43,H
23/09/2019 17:37,95239.63,519.43,52.35,27.43,H
23/09/2019 17:37,95242.33,519.2,52.31,27.41,H
23/09/2019 17:37,95241.62,519.26,52.33,27.42,H
23/09/2019 17:37,95240.34,519.37,52.36,27.42,H
23/09/2019 17:37,95241.69,519.25,52.39,27.43,H
23/09/2019 17:37,95241.92,519.23,52.38,27.43,H
23/09/2019 17:37,95239.97,519.4,52.37,27.44,H
23/09/2019 17:37,95241.08,519.31,52.37,27.43,H
23/09/2019 17:37,95242.09,519.22,52.34,27.43,H
23/09/2019 17:37,95240.86,519.33,52.34,27.43,H
23/09/2019 17:37,95243.14,519.13,52.32,27.43,H
23/09/2019 17:37,95241.65,519.26,52.21,27.41,H
23/09/2019 17:37,95244.1,519.04,52.17,27.4,H
23/09/2019 17:37,95242.08,519.22,52.16,27.38,H
23/09/2019 17:37,95240.84,519.33,52.17,27.35,H
23/09/2019 17:37,95239.21,519.47,52.21,27.33,H
23/09/2019 17:37,95241.05,519.31,52.26,27.32,H
23/09/2019 17:37,95240.2,519.38,52.32,27.31,H
23/09/2019 17:37,95241.16,519.3,52.38,27.32,H
23/09/2019 17:37,95242.94,519.14,52.43,27.31,H
23/09/2019 17:37,95243.5,519.09,52.48,27.31,H
23/09/2019 17:37,95243.44,519.1,52.5,27.31,H
23/09/2019 17:37,95242.67,519.17,52.5,27.29,H
23/09/2019 17:37,95243.57,519.09,52.56,27.3,H
23/09/2019 17:37,95242.91,519.15,52.61,27.3,H
23/09/2019 17:37,95242.58,519.18,52.66,27.3,H
23/09/2019 17:37,95243.25,519.12,52.7,27.3,H
23/09/2019 17:37,95239.41,519.45,52.69,27.31,H
23/09/2019 17:37,95242.83,519.15,52.66,27.31,H
23/09/2019 17:37,95245.58,518.91,52.65,27.3,H
23/09/2019 17:37,95246.08,518.87,52.65,27.28,H
23/09/2019 17:37,95243.69,519.08,52.7,27.29,H
23/09/2019 17:37,95242.56,519.18,52.79,27.3,H
23/09/2019 17:37,95242.63,519.17,52.83,27.3,H
23/09/2019 17:37,95246.2,518.86,52.84,27.3,H
23/09/2019 17:37,95245.92,518.88,52.84,27.3,H
23/09/2019 17:37,95243.94,519.06,52.89,27.31,H
23/09/2019 17:37,95245.91,518.88,52.91,27.31,H
23/09/2019 17:37,95243.05,519.13,52.87,27.31,H
23/09/2019 17:37,95241.73,519.25,52.82,27.3,H
23/09/2019 17:37,95242.66,519.17,52.83,27.31,H
23/09/2019 17:37,95243.45,519.1,52.79,27.29,H
23/09/2019 17:37,95247.43,518.75,52.79,27.3,H
23/09/2019 17:37,95245.86,518.89,52.81,27.29,H
23/09/2019 17:37,95242.17,519.21,52.83,27.29,H
23/09/2019 17:37,95243.95,519.06,52.79,27.28,H
23/09/2019 17:37,95248.36,518.67,52.86,27.28,H
23/09/2019 17:37,95242.94,519.14,52.91,27.28,H
23/09/2019 17:37,95247.75,518.72,52.96,27.28,H
23/09/2019 17:37,95246.24,518.85,52.97,27.28,H
23/09/2019 17:37,95247.87,518.71,52.97,27.29,H
23/09/2019 17:37,95247.92,518.71,52.96,27.29,H
23/09/2019 17:38,95249.89,518.54,52.97,27.29,H
23/09/2019 17:38,95243.18,519.12,52.96,27.29,H
23/09/2019 17:38,95245.3,518.94,52.92,27.29,H
23/09/2019 17:38,95241.89,519.24,52.92,27.29,H
23/09/2019 17:38,95247.7,518.73,52.87,27.29,H
23/09/2019 17:38,95244.11,519.04,52.81,27.28,H
23/09/2019 17:38,95244.77,518.98,52.77,27.26,H
23/09/2019 17:38,95245.52,518.92,52.77,27.24,H
23/09/2019 17:38,95246.27,518.85,52.79,27.22,H
23/09/2019 17:38,95245.54,518.92,52.81,27.21,H
23/09/2019 17:38,95242.73,519.16,52.83,27.2,H
23/09/2019 17:38,95243.96,519.05,52.88,27.2,H
23/09/2019 17:38,95246.31,518.85,52.93,27.2,H
23/09/2019 17:38,95245.87,518.89,52.99,27.18,H
23/09/2019 17:38,95246.48,518.83,53.04,27.2,H
23/09/2019 17:38,95247.38,518.76,53.07,27.2,H
23/09/2019 17:38,95248.27,518.68,53.12,27.2,H
23/09/2019 17:38,95246.64,518.82,53.19,27.2,H
23/09/2019 17:38,95247.03,518.79,53.24,27.2,H
23/09/2019 17:38,95247.22,518.77,53.3,27.21,H
23/09/2019 17:38,95245.03,518.96,53.31,27.21,H
23/09/2019 17:38,95244.86,518.98,53.29,27.2,H
23/09/2019 17:38,95248.27,518.68,53.3,27.2,H
23/09/2019 17:38,95248.61,518.65,53.25,27.18,H
23/09/2019 17:38,95249.16,518.6,53.25,27.16,H
23/09/2019 17:38,95247.2,518.77,53.24,27.16,H
23/09/2019 17:38,95248.88,518.62,53.21,27.16,H
23/09/2019 17:38,95247.31,518.76,53.21,27.16,H
23/09/2019 17:38,95247.8,518.72,53.26,27.15,H
23/09/2019 17:38,95246.91,518.8,53.28,27.16,H
23/09/2019 17:38,95245.63,518.91,53.3,27.16,H
23/09/2019 17:38,95248.04,518.7,53.34,27.16,H
23/09/2019 17:38,95247.98,518.7,53.33,27.17,H
23/09/2019 17:38,95245.75,518.9,53.33,27.16,H
23/09/2019 17:38,95247.31,518.76,53.31,27.17,H
23/09/2019 17:38,95245.73,518.9,53.28,27.15,H
23/09/2019 17:38,95244.5,519.01,53.26,27.15,H
23/09/2019 17:38,95244.72,518.99,53.26,27.14,H
23/09/2019 17:38,95242.23,519.21,53.2,27.13,H
23/09/2019 17:38,95241.51,519.27,53.27,27.14,H
23/09/2019 17:38,95243.94,519.06,53.29,27.14,H
23/09/2019 17:38,95243.83,519.07,53.31,27.15,H
23/09/2019 17:38,95246.73,518.81,53.29,27.14,H
23/09/2019 17:38,95244.63,519,53.28,27.13,H
23/09/2019 17:38,95243.84,519.07,53.29,27.12,H
23/09/2019 17:38,95244.91,518.77,53.27,27.12,H
23/09/2019 17:38,95242.23,519.21,53.3,27.13,H
23/09/2019 17:38,95247.8,518.72,53.31,27.12,H
23/09/2019 17:38,95244.84,518.98,53.33,27.12,H
23/09/2019 17:38,95245.75,518.9,53.34,27.13,H
23/09/2019 17:38,95245.58,518.91,53.38,27.13,H
23/09/2019 17:38,95244.75,518.99,53.38,27.13,H
23/09/2019 17:38,95244.19,519.07,53.41,27.14,H
23/09/2019 17:38,95243.88,519.06,53.41,27.14,H
23/09/2019 17:38,95244.45,519.01,53.4,27.14,H
23/09/2019 17:38,95243.73,519.07,53.42,27.13,H
23/09/2019 17:38,95243.89,519.06,53.43,27.12,H
23/09/2019 17:38,95242.55,519.18,53.44,27.12,H
23/09/2019 17:38,95243.05,519.13,53.44,27.11,H
23/09/2019 17:38,95244.27,519.03,53.46,27.1,H
23/09/2019 17:39,95243.64,519.08,53.48,27.09,H
23/09/2019 17:39,95243.42,519.1,53.5,27.09,H
23/09/2019 17:39,95244.88,518.97,53.51,27.1,H
23/09/2019 17:39,95242.19,519.21,53.53,27.09,H
23/09/2019 17:39,95243.59,519.09,53.56,27.1,H
23/09/2019 17:39,95244.66,518.99,53.56,27.1,H
23/09/2019 17:39,95242.92,519.15,53.56,27.1,H
23/09/2019 17:39,95240.41,519.37,53.58,27.1,H
23/09/2019 17:39,95241.65,519.26,53.64,27.08,H
23/09/2019 17:39,95242.87,519.15,53.68,27.06,H
23/09/2019 17:39,95242.45,519.19,53.67,27.04,H
23/09/2019 17:39,95242.23,519.21,53.67,27.04,H
23/09/2019 17:39,95241.52,519.27,53.72,27.02,H
23/09/2019 17:39,95242.19,519.21,53.74,27.02,H
23/09/2019 17:39,95239.34,519.46,53.72,27.02,H
23/09/2019 17:39,95238.94,519.49,53.73,27.01,H
23/09/2019 17:39,95238.54,519.53,53.74,27.01,H
23/09/2019 17:39,95239.8,519.42,53.74,26.98,H
23/09/2019 17:39,95240.47,519.36,53.77,26.98,H
23/09/2019 17:39,95242.03,519.22,53.78,26.98,H
23/09/2019 17:39,95241.69,519.25,53.79,26.98,H
23/09/2019 17:39,95242.14,519.21,53.8,26.98,H
23/09/2019 17:39,95238.67,519.52,53.77,26.98,H
23/09/2019 17:39,95241.48,519.27,53.79,26.98,H
23/09/2019 17:39,95240.09,519.39,53.81,26.99,H
23/09/2019 17:39,95240.2,519.38,53.82,26.98,H
23/09/2019 17:39,95240.48,519.36,53.84,26.99,H
23/09/2019 17:39,95241.14,519.3,53.83,26.98,H
23/09/2019 17:39,95242.99,519.14,53.85,26.99,H
23/09/2019 17:39,95242.16,519.21,53.83,26.99,H
23/09/2019 17:39,95241.65,519.26,53.83,26.99,H
23/09/2019 17:39,95241.94,519.23,53.85,27,H
23/09/2019 17:39,95240.83,519.33,53.88,27,H
23/09/2019 17:39,95241.89,519.24,53.9,27.01,H
23/09/2019 17:39,95244.08,519.04,53.92,27.01,H
23/09/2019 17:39,95240.62,519.35,53.9,27.02,H
23/09/2019 17:39,95238.66,519.52,53.89,27.02,H
23/09/2019 17:39,95243.47,519.1,53.88,27.02,H
23/09/2019 17:39,95243.75,519.07,53.9,27.02,H
23/09/2019 17:39,95243.36,519.11,53.92,27.03,H
23/09/2019 17:39,95240.17,519.39,53.89,27.02,H
23/09/2019 17:39,95241.73,519.25,53.88,27.02,H
23/09/2019 17:39,95240.39,519.37,53.89,27.01,H
23/09/2019 17:39,95242.86,519.15,53.91,27.02,H
23/09/2019 17:39,95241.11,519.3,53.92,27,H
23/09/2019 17:39,95240.7,519.34,53.92,26.99,H
23/09/2019 17:39,95241.88,519.24,53.9,26.98,H
23/09/2019 17:39,95241.48,519.27,53.89,26.98,H
23/09/2019 17:39,95242.48,519.18,53.88,26.98,H
23/09/2019 17:39,95240.91,519.32,53.89,26.98,H
23/09/2019 17:39,95242.03,519.22,53.89,26.98,H
23/09/2019 17:39,95243.28,519.11,53.9,26.97,H
23/09/2019 17:39,95240.97,519.32,53.92,26.97,H
23/09/2019 17:39,95242.36,519.19,53.93,26.98,H
23/09/2019 17:39,95241.86,519.24,53.97,26.98,H
23/09/2019 17:39,95242.42,519.19,54,26.98,H
23/09/2019 17:39,95238.92,519.5,54.09,26.97,H
23/09/2019 17:39,95241.6,519.26,54.11,26.96,H
23/09/2019 17:39,95242.94,519.14,54.2,26.96,H
23/09/2019 17:39,95241.53,519.27,54.21,26.95,H
23/09/2019 17:40,95242.36,519.19,54.2,26.95,H
23/09/2019 17:40,95242.19,519.21,54.2,26.94,H
23/09/2019 17:40,95245.48,518.92,54.19,26.93,H
23/09/2019 17:40,95245.02,518.96,54.21,26.92,H
23/09/2019 17:40,95243.13,519.13,54.22,26.93,H
23/09/2019 17:40,95244.19,519.03,54.24,26.93,H
23/09/2019 17:40,95242.19,519.21,54.25,26.94,H
23/09/2019 17:40,95241.08,519.31,54.24,26.94,H
23/09/2019 17:40,95244.2,519.03,54.22,26.94,H
23/09/2019 17:40,95242.52,519.18,54.18,26.94,H
23/09/2019 17:40,95243.09,519.13,54.17,26.94,H
23/09/2019 17:40,95242.75,519.16,54.16,26.94,H
23/09/2019 17:40,95241.23,519.29,54.14,26.93,H
23/09/2019 17:40,95242.59,519.18,54.16,26.94,H
23/09/2019 17:40,95243.42,519.1,54.16,26.94,H
23/09/2019 17:40,95244.55,519.37,54.31,26.95,H
23/09/2019 17:40,95241.75,519.25,54.25,26.95,H
23/09/2019 17:40,95240.2,519.38,54.28,26.95,H
23/09/2019 17:40,95239.25,519.47,54.32,26.96,H
23/09/2019 17:40,95239.58,519.44,54.33,26.96,H
23/09/2019 17:40,95240.2,519.38,54.34,26.96,H
23/09/2019 17:40,95240.7,519.34,54.34,26.96,H
23/09/2019 17:40,95243.16,519.12,54.39,26.97,H
23/09/2019 17:40,95243.22,519.12,54.32,26.96,H
23/09/2019 17:40,95239.31,519.46,54.3,26.97,H
23/09/2019 17:40,95240.04,519.4,54.26,26.97,H
23/09/2019 17:40,95241.22,519.29,54.2,26.97,H
23/09/2019 17:40,95241.64,519.26,54.13,26.95,H
23/09/2019 17:40,95237.5,519.62,54.08,26.94,H
23/09/2019 17:40,95238.48,519.53,54.07,26.92,H
23/09/2019 17:40,95238.99,519.49,54.08,26.92,H
23/09/2019 17:40,95239.4,519.45,54.08,26.91,H
23/09/2019 17:40,95243.02,519.14,54.09,26.9,H
23/09/2019 17:40,95241.12,519.3,54.12,26.9,H
23/09/2019 17:40,95241.95,519.23,54.15,26.9,H
23/09/2019 17:40,95240.66,519.34,54.14,26.89,H
23/09/2019 17:40,95239.77,519.42,54.15,26.89,H
23/09/2019 17:40,95241.73,519.25,54.16,26.89,H
23/09/2019 17:40,95241.56,519.26,54.19,26.89,H
23/09/2019 17:40,95244.13,519.04,54.2,26.9,H
23/09/2019 17:40,95242.73,519.16,54.21,26.89,H
23/09/2019 17:40,95240.99,519.31,54.22,26.88,H
23/09/2019 17:40,95242,519.23,54.24,26.88,H
23/09/2019 17:40,95242.23,519.21,54.26,26.89,H
23/09/2019 17:40,95243.73,519.08,54.27,26.88,H
23/09/2019 17:40,95239.88,519.41,54.32,26.88,H
23/09/2019 17:40,95243.39,519.1,54.38,26.88,H
23/09/2019 17:40,95242.23,519.21,54.46,26.87,H
23/09/2019 17:40,95242.73,519.16,54.61,26.87,H
23/09/2019 17:40,95243.26,519.12,54.65,26.86,H
23/09/2019 17:40,95242.45,519.19,54.69,26.86,H
23/09/2019 17:40,95241.19,519.3,54.72,26.86,H
23/09/2019 17:40,95243.37,519.11,54.75,26.86,H
23/09/2019 17:40,95240.29,519.38,54.74,26.85,H
23/09/2019 17:40,95244.07,519.05,54.73,26.87,H
23/09/2019 17:40,95242.84,519.15,54.74,26.86,H
23/09/2019 17:40,95242.44,519.19,54.76,26.87,H
23/09/2019 17:40,95243.16,519.12,54.78,26.88,H
23/09/2019 17:40,95243,519.14,54.78,26.88,H
23/09/2019 17:41,95243.17,519.12,54.78,26.89,H
23/09/2019 17:41,95244.41,519.02,54.77,26.89,H
23/09/2019 17:41,95242.52,519.18,54.77,26.9,H
23/09/2019 17:41,95243.08,519.13,54.77,26.9,H
23/09/2019 17:41,95242.3,519.2,54.76,26.91,H
23/09/2019 17:41,95246.2,518.86,54.74,26.91,H
23/09/2019 17:41,95242.3,519.2,54.75,26.91,H
23/09/2019 17:41,95243.48,519.1,54.79,26.91,H
23/09/2019 17:41,95242.05,519.22,54.76,26.92,H
23/09/2019 17:41,95243.06,519.13,54.78,26.92,H
23/09/2019 17:41,95244.31,519.02,54.67,26.91,H
23/09/2019 17:41,95243.41,519.1,54.57,26.89,H
23/09/2019 17:41,95242.67,519.17,54.52,26.89,H
23/09/2019 17:41,95241.34,519.28,54.51,26.89,H
23/09/2019 17:41,95243.4,519.1,54.52,26.89,H
23/09/2019 17:41,95242.84,519.15,54.52,26.89,H
23/09/2019 17:41,95240.72,519.34,54.51,26.89,H
23/09/2019 17:41,95242.84,519.15,54.5,26.89,H
23/09/2019 17:41,95242.05,519.22,54.57,26.89,H
23/09/2019 17:41,95242.46,519.19,54.65,26.9,H
23/09/2019 17:41,95242.67,519.17,54.64,26.89,H
23/09/2019 17:41,95242.17,519.21,54.64,26.89,H
23/09/2019 17:41,95243.06,519.13,54.59,26.89,H
23/09/2019 17:41,95239.83,519.42,54.64,26.89,H
23/09/2019 17:41,95241.44,519.28,54.66,26.89,H
23/09/2019 17:41,95243.52,519.09,54.74,26.89,H
23/09/2019 17:41,95241.62,519.26,54.81,26.9,H
23/09/2019 17:41,95242.69,519.17,54.8,26.9,H
23/09/2019 17:41,95241.28,519.29,54.86,26.9,H
23/09/2019 17:41,95241.41,519.28,55.04,26.9,H
23/09/2019 17:41,95243.03,519.14,55.13,26.91,H
23/09/2019 17:41,95241.75,519.25,55.22,26.91,H
23/09/2019 17:41,95241.47,519.27,55.24,26.91,H
23/09/2019 17:41,95243.64,519.08,55.11,26.91,H
23/09/2019 17:41,95241.52,519.27,55.04,26.91,H
23/09/2019 17:41,95243.47,519.1,55.03,26.91,H
23/09/2019 17:41,95242.41,519.19,54.98,26.9,H
23/09/2019 17:41,95242.02,519.22,54.97,26.9,H
23/09/2019 17:41,95244.48,519.01,54.97,26.91,H
23/09/2019 17:41,95241.91,519.23,54.98,26.91,H
23/09/2019 17:41,95243.98,519.05,55.01,26.91,H
23/09/2019 17:41,95243.2,519.12,55,26.92,H
23/09/2019 17:41,95243.73,519.07,55.01,26.92,H
23/09/2019 17:41,95242.03,519.22,55,26.92,H
23/09/2019 17:41,95241.61,519.26,55.02,26.92,H
23/09/2019 17:41,95241.61,519.26,55.05,26.92,H
23/09/2019 17:41,95242.29,519.2,55.08,26.93,H
23/09/2019 17:41,95242.23,519.21,55.06,26.93,H
23/09/2019 17:41,95237.82,519.59,54.94,26.92,H
23/09/2019 17:41,95240.05,519.4,54.88,26.93,H
23/09/2019 17:41,95240.17,519.39,54.87,26.93,H
23/09/2019 17:41,95238.44,519.54,54.86,26.93,H
23/09/2019 17:41,95238.27,519.55,54.86,26.93,H
23/09/2019 17:41,95239.78,519.42,54.86,26.93,H
23/09/2019 17:41,95239.62,519.43,54.87,26.94,H
23/09/2019 17:41,95238.84,519.5,54.88,26.94,H
23/09/2019 17:41,95239.34,519.46,54.9,26.94,H
23/09/2019 17:41,95240.8,519.33,54.9,26.94,H
23/09/2019 17:41,95237.95,519.58,54.85,26.94,H
23/09/2019 17:41,95242.47,519.19,54.81,26.94,H
23/09/2019 17:42,95238.56,519.53,54.74,26.94,H
23/09/2019 17:42,95242.47,519.19,54.74,26.94,H
23/09/2019 17:42,95239.45,519.45,54.67,26.94,H
23/09/2019 17:42,95241.75,519.25,54.65,26.94,H
23/09/2019 17:42,95238.95,519.49,54.63,26.94,H
23/09/2019 17:42,95239.67,519.43,54.63,26.94,H
23/09/2019 17:42,95240.73,519.34,54.62,26.94,H
23/09/2019 17:42,95239.95,519.5,54.62,26.93,H
23/09/2019 17:42,95240.23,519.38,54.64,26.94,H
23/09/2019 17:42,95240.06,519.4,54.65,26.93,H
23/09/2019 17:42,95238.72,519.51,54.66,26.93,H
23/09/2019 17:42,95242.12,519.22,54.65,26.93,H
23/09/2019 17:42,95239.72,519.43,54.67,26.93,H
23/09/2019 17:42,95241.23,519.29,54.71,26.93,H
23/09/2019 17:42,95239.55,519.44,54.74,26.93,H
23/09/2019 17:42,95240.45,519.36,54.75,26.93,H
23/09/2019 17:42,95239.39,519.45,54.75,26.93,H
23/09/2019 17:42,95238.77,519.51,54.74,26.93,H
23/09/2019 17:42,95243.3,519.11,54.74,26.93,H
23/09/2019 17:42,95240.45,519.36,54.75,26.93,H
23/09/2019 17:42,95239.95,519.41,54.76,26.93,H
23/09/2019 17:42,95239.11,519.48,54.77,26.93,H
23/09/2019 17:42,95240.51,519.36,54.86,26.93,H
23/09/2019 17:42,95242.01,519.23,55.01,26.92,H
23/09/2019 17:42,95239.27,519.47,55.07,26.92,H
23/09/2019 17:42,95238.32,519.55,55.13,26.92,H
23/09/2019 17:42,95243.85,519.06,55.18,26.92,H
23/09/2019 17:42,95239.38,519.46,55.19,26.93,H
23/09/2019 17:42,95235.47,519.8,55.19,26.92,H
23/09/2019 17:42,95241.61,519.26,55.05,26.92,H
23/09/2019 17:42,95243.18,519.12,54.99,26.92,H
23/09/2019 17:42,95239.69,519.43,54.94,26.92,H
23/09/2019 17:42,95237.98,519.58,54.96,26.92,H
23/09/2019 17:42,95237.5,519.62,54.88,26.92,H
23/09/2019 17:42,95238.39,519.54,54.77,26.91,H
23/09/2019 17:42,95240.39,519.37,54.7,26.89,H
23/09/2019 17:42,95239.27,519.47,54.69,26.89,H
23/09/2019 17:42,95237.65,519.61,54.66,26.89,H
23/09/2019 17:42,95239.77,519.42,54.65,26.88,H
23/09/2019 17:42,95235.02,519.84,54.67,26.89,H
23/09/2019 17:42,95239.48,519.45,54.68,26.88,H
23/09/2019 17:42,95239.26,519.47,54.69,26.88,H
23/09/2019 17:42,95238.92,519.5,54.71,26.88,H
23/09/2019 17:42,95238.37,519.54,54.71,26.89,H
23/09/2019 17:42,95237.7,519.6,54.72,26.89,H
23/09/2019 17:42,95238.37,519.54,54.74,26.89,H
23/09/2019 17:42,95238.88,519.5,54.76,26.89,H
23/09/2019 17:42,95240.33,519.37,54.74,26.89,H
23/09/2019 17:42,95239.88,519.41,54.73,26.89,H
23/09/2019 17:42,95240.38,519.37,54.72,26.89,H
23/09/2019 17:42,95241.32,519.29,54.71,26.88,H
23/09/2019 17:42,95239.42,519.45,54.71,26.87,H
23/09/2019 17:42,95239.53,519.44,54.7,26.88,H
23/09/2019 17:42,95236.73,519.69,54.7,26.87,H
23/09/2019 17:42,95241.28,519.29,54.71,26.87,H
23/09/2019 17:42,95238.87,519.5,54.74,26.88,H
23/09/2019 17:42,95237.92,519.58,54.77,26.88,H
23/09/2019 17:42,95235.64,519.78,54.83,26.87,H
23/09/2019 17:42,95238.25,519.55,54.87,26.87,H
23/09/2019 17:42,95239,519.49,54.87,26.87,H
23/09/2019 17:43,95239.75,519.42,54.89,26.87,H
23/09/2019 17:43,95239.83,519.42,54.89,26.87,H
23/09/2019 17:43,95238.08,519.57,54.91,26.87,H
23/09/2019 17:43,95237.93,519.58,54.93,26.87,H
23/09/2019 17:43,95238.03,519.57,54.98,26.88,H
23/09/2019 17:43,95238.09,519.57,55.03,26.88,H
23/09/2019 17:43,95237.64,519.61,55.05,26.88,H
23/09/2019 17:43,95237.7,519.6,55.07,26.89,H
23/09/2019 17:43,95239.27,519.47,55.08,26.89,H
23/09/2019 17:43,95238.55,519.53,55.1,26.89,H
23/09/2019 17:43,95235.09,519.83,55.11,26.9,H
23/09/2019 17:43,95235.53,519.79,55.13,26.9,H
23/09/2019 17:43,95236.2,519.73,55.14,26.9,H
23/09/2019 17:43,95234.64,519.87,55.21,26.9,H
23/09/2019 17:43,95234.2,519.91,55.24,26.9,H
23/09/2019 17:43,95237.22,519.64,55.28,26.9,H
23/09/2019 17:43,95236.44,519.71,55.32,26.91,H
23/09/2019 17:43,95233.86,519.94,55.32,26.9,H
23/09/2019 17:43,95235.77,519.77,55.31,26.91,H
23/09/2019 17:43,95235.48,519.8,55.34,26.91,H
23/09/2019 17:43,95234.59,519.87,55.23,26.91,H
23/09/2019 17:43,95234.53,519.88,55.11,26.9,H
23/09/2019 17:43,95237.27,519.64,55.02,26.91,H
23/09/2019 17:43,95237.72,519.6,54.96,26.9,H
23/09/2019 17:43,95237.09,519.66,54.89,26.9,H
23/09/2019 17:43,95236.42,519.71,54.85,26.9,H
23/09/2019 17:43,95239.27,519.51,54.79,26.9,H
23/09/2019 17:43,95238.05,519.57,54.82,26.89,H
23/09/2019 17:43,95238.21,519.56,54.8,26.89,H
23/09/2019 17:43,95236.92,519.67,54.8,26.9,H
23/09/2019 17:43,95237.31,519.64,54.8,26.88,H
23/09/2019 17:43,95237.36,519.63,54.81,26.89,H
23/09/2019 17:43,95235.69,519.78,54.84,26.89,H
23/09/2019 17:43,95240.72,519.34,54.84,26.89,H
23/09/2019 17:43,95238.03,519.57,54.85,26.89,H
23/09/2019 17:43,95237.48,519.62,54.86,26.88,H
23/09/2019 17:43,95238.08,519.57,54.88,26.87,H
23/09/2019 17:43,95238.3,519.55,54.92,26.88,H
23/09/2019 17:43,95234.75,519.86,54.97,26.87,H
23/09/2019 17:43,95237.91,519.58,55,26.87,H
23/09/2019 17:43,95236.09,519.74,55.02,26.87,H
23/09/2019 17:43,95238.6,519.52,55.03,26.87,H
